File Name,depth_input,vs_input,Depth,Qc,Fs,u,A07-H,A07-P,R09,Mc15,Mc18
SCPT_57346.csv,11.5,203.5,11.5,18.626,0.1721,0.1041,-0.22715768,-0.423867975,-0.291838395,-0.118800596,-0.684794088
SCPT_57346.csv,12,222,12,21.5409,0.1907,0.1094,-0.171169065,-0.367879359,-0.241804293,-0.073075614,-0.622967572
SCPT_57346.csv,12.5,223.5,12.5,20.7634,0.2184,0.108,-0.190786918,-0.387497212,-0.254465915,-0.08365344,-0.643920943
SCPT_57346.csv,13,213.5,13,26.5583,0.2321,0.1174,-0.265023102,-0.461733396,-0.345231168,-0.180826777,-0.709349088
SCPT_57346.csv,13.5,213.5,13.5,22.5839,0.1981,0.1214,-0.233816939,-0.430527234,-0.29116152,-0.154828563,-0.697106286
SCPT_57346.csv,14,206.5,14,23.6136,0.2222,0.1007,-0.294425793,-0.491136087,-0.351110289,-0.2142244,-0.754898424
SCPT_57346.csv,14.5,211,14.5,22.9526,0.2111,0.1105,-0.266586491,-0.463296785,-0.314425567,-0.194080264,-0.735346739
SCPT_57346.csv,15,223.5,15,24.6123,0.2499,0.1259,-0.247191445,-0.443901739,-0.297158958,-0.170009486,-0.708821937
SCPT_57346.csv,15.5,257.5,15.5,27.3222,0.253,0.138,-0.116794695,-0.313504989,-0.173556034,-0.053581295,-0.577885135
SCPT_57346.csv,16,264.5,16,18.9984,0.1595,0.0994,0.005451775,-0.191258519,-0.00413655,0.05502743,-0.496432349
SCPT_57346.csv,16.5,228,16.5,16.6433,0.1842,0.138,-0.160974916,-0.35768521,-0.150941374,-0.094914932,-0.670451
SCPT_57346.csv,17,219,17,17.2119,0.1684,0.1265,-0.193253157,-0.389963451,-0.18003414,-0.140881944,-0.706867886
SCPT_57346.csv,17.5,215,17.5,17.1308,0.1766,0.152,-0.222440186,-0.41915048,-0.20276181,-0.17064032,-0.738781358
SCPT_57346.csv,18,217,18,18.7311,0.2111,0.1584,-0.252370183,-0.449080478,-0.236921603,-0.196883647,-0.760507945
SCPT_57346.csv,18.5,233.5,18.5,19.963,0.1416,0.1446,-0.119555808,-0.316266103,-0.110111201,-0.107243925,-0.642714157
SCPT_57346.csv,19,230.5,19,20.3107,0.1781,0.1728,-0.175427912,-0.372138207,-0.16003896,-0.149110538,-0.692334287
SCPT_57346.csv,19.5,227,19.5,14.7034,0.125,0.1331,-0.116515765,-0.313226059,-0.055485159,-0.09572601,-0.66579213
SCPT_57346.csv,20,227,20,16.9001,0.1328,0.166,-0.138235241,-0.334945535,-0.090014787,-0.127839065,-0.681096882
SCPT_165738.csv,0.1,119,0.1,0.8526,0.0307,-0.0023,0.487538726,0.290828432,-1.61171906,1.250923851,0.226048697
SCPT_165738.csv,0.5,119,0.5,0.309,0.0033,0.051,0.664276367,0.467566073,-0.414406277,1.134771036,0.116315754
SCPT_165738.csv,1,159.9,1,0.5945,0.0217,0.0735,0.611697889,0.414987595,-0.266280891,0.986949254,-0.013308437
SCPT_165738.csv,1.5,159.9,1.5,23.8062,0.1245,-0.0448,-0.16945978,-0.366170074,-0.43117514,0.197872289,-0.370306115
SCPT_165738.csv,2,130.1,2,7.47,0.0767,-0.042,-0.260353679,-0.457063974,-0.591719179,0.118760323,-0.577785415
SCPT_165738.csv,2.5,130.1,2.5,1.6074,0.0036,-0.0344,0.183945468,-0.012764826,-0.088255002,0.531844641,-0.225206461
SCPT_165738.csv,3,128.5,3,1.8968,0.0041,-0.0389,0.112808927,-0.083901367,-0.108575962,0.434151116,-0.301840275
SCPT_165738.csv,3.5,128.5,3.5,2.4639,0.005,-0.0285,0.039469934,-0.15724036,-0.131953923,0.337158681,-0.368574691
SCPT_165738.csv,4,149.4,4,3.1483,0.0103,-0.0321,0.094014197,-0.102696098,-0.064512689,0.355453854,-0.347425409
SCPT_165738.csv,4.5,149.4,4.5,3.8171,0.0133,-0.0289,0.033530197,-0.163180098,-0.098866399,0.273755217,-0.411880585
SCPT_165738.csv,5,148.3,5,3.5551,0.0276,0.0186,-0.035405065,-0.232115359,-0.206027569,0.186720196,-0.540307348
SCPT_165738.csv,5.5,148.3,5.5,4.7714,0.0283,-0.026,-0.092066098,-0.288776392,-0.216176172,0.115772199,-0.569854306
SCPT_165738.csv,6,175.8,6,2.0846,0.018,-0.044,0.232722127,0.036011833,0.083334565,0.418490486,-0.356807078
SCPT_165738.csv,6.5,175.8,6.5,7.2705,0.0429,-0.0395,-0.035306182,-0.232016476,-0.128095941,0.144261384,-0.499207327
SCPT_165738.csv,7,137.7,7,0.923,0.015,-0.0254,0.138720284,-0.057990011,-0.018277746,0.263816943,-0.610346174
SCPT_165738.csv,7.5,137.7,7.5,0.6922,0.0069,0.0295,0.245055132,0.048344838,0.164172047,0.350525434,-0.524723246
SCPT_165738.csv,8,167.6,8,1.2398,0.0155,0.1487,0.268439207,0.071728912,0.179613395,0.377985482,-0.454073075
SCPT_165738.csv,8.5,167.6,8.5,2.6908,0.0229,-0.0018,0.08074046,-0.115969834,0.026715518,0.217153255,-0.525883874
SCPT_165738.csv,9,216.4,9,3.3752,0.0238,0.1773,0.294236394,0.0975261,0.265685131,0.420979327,-0.291484879
SCPT_165738.csv,9.5,216.4,9.5,6.8208,0.0843,-0.0567,0.055123804,-0.14158649,-0.01438263,0.199671653,-0.474780467
SCPT_165738.csv,10,168,10,4.8418,0.0217,-0.0534,-0.019720751,-0.216431046,-0.010359161,0.094231718,-0.561967282
SCPT_165738.csv,10.5,168,10.5,5.9369,0.0614,-0.0512,-0.156048523,-0.352758817,-0.186336505,-0.035021727,-0.711032743
SCPT_165738.csv,11,181.3,11,2.9059,0.0301,-0.0508,0.08998962,-0.106720674,0.096833795,0.190284204,-0.548651277
SCPT_165738.csv,11.5,181.3,11.5,4.5328,0.0588,-0.058,-0.04894283,-0.245653124,-0.060083196,0.058326505,-0.650237757
SCPT_165738.csv,12,133.9,12,1.8773,0.021,-0.0407,-0.118774815,-0.31548511,-0.068103934,-0.044169762,-0.823691541
SCPT_165738.csv,12.5,133.9,12.5,0.7118,0.0062,-0.0119,0.149153047,-0.047557247,0.329361424,0.18538967,-0.66824653
SCPT_165738.csv,13,150.2,13,0.7196,0.0095,0.2926,0.2665353,0.069825005,0.46876129,0.252371782,-0.618852058
SCPT_165738.csv,13.5,150.2,13.5,0.6844,0.0066,0.5075,0.324048621,0.127338327,0.607796992,0.279332435,-0.58068035
SCPT_165738.csv,14,135.6,14,0.7431,0.0072,0.4984,0.18826534,-0.008444954,0.463366552,0.147892438,-0.704060139
SCPT_165738.csv,14.5,135.6,14.5,0.8213,0.0106,0.5245,0.136396982,-0.060313312,0.386187402,0.091626567,-0.763959157
SCPT_165738.csv,15,155.2,15,0.837,0.0066,0.5722,0.296000461,0.099290167,0.591059277,0.25380454,-0.576079175
SCPT_165738.csv,15.5,155.2,15.5,0.8252,0.0055,0.5996,0.309002387,0.112292093,0.637359684,0.261866212,-0.560568131
SCPT_165738.csv,16,189.6,16,1.404,0.0124,0.7804,0.334233429,0.137523135,0.54856289,0.309237849,-0.478014624
SCPT_165738.csv,16.5,189.6,16.5,1.8069,0.0107,0.7278,0.280399395,0.083689101,0.485981071,0.276592524,-0.468497926
SCPT_165738.csv,17,176.4,17,1.1185,0.0187,0.4677,0.2582134,0.061503106,0.495065799,0.218859612,-0.617240324
SCPT_165738.csv,17.5,176.4,17.5,0.6688,0.003,0.4935,0.497438081,0.300727787,1.004446289,0.436736965,-0.382880196
SCPT_165738.csv,18,123.2,18,11.9598,0.1345,-0.062,-0.711799954,-0.908510249,-0.678234272,-0.660954899,-1.264676546
SCPT_165738.csv,18.5,123.2,18.5,0.8057,0.0126,0.3528,-0.014589538,-0.211299833,0.359960065,-0.083585164,-0.943823525
SCPT_165738.csv,19,153.8,19,0.5759,0.0073,0.4364,0.338477459,0.141767165,0.974596835,0.224500284,-0.655284912
SCPT_165738.csv,19.5,153.8,19.5,0.6375,0.0062,0.5095,0.326297674,0.12958738,0.935828255,0.216201764,-0.641376442
SCPT_165738.csv,20,199.4,20,1.6035,0.0257,0.1683,0.239701265,0.04299097,0.478415257,0.21797793,-0.579800152
SCPT_165738.csv,20.5,199.4,20.5,4.0909,0.1141,-0.0627,-0.079194908,-0.275905202,0.033154795,-0.047472091,-0.786754002
SCPT_165738.csv,21,199.2,21,1.404,0.0175,0.1905,0.289820863,0.093110569,0.592706411,0.254439166,-0.542206672
SCPT_165738.csv,21.5,199.2,21.5,1.1655,0.0264,0.6942,0.33244117,0.135730876,0.688148403,0.240580366,-0.600233399
SCPT_165738.csv,22,172.5,22,1.1694,0.0243,0.6664,0.188928907,-0.007781387,0.562770772,0.096675798,-0.739211181
SCPT_165738.csv,22.5,172.5,22.5,1.2007,0.0381,0.6727,0.145322026,-0.051388268,0.493367277,0.049296491,-0.803558207
SCPT_165738.csv,23,135.8,23,1.009,0.0218,0.7305,-0.003511316,-0.200221611,0.46036385,-0.124640332,-0.974466139
SCPT_165738.csv,23.5,135.8,23.5,1.1577,0.0222,0.7106,-0.04576067,-0.242470964,0.384824775,-0.151924667,-0.983288229
SCPT_165738.csv,24,131.7,24,1.2672,0.0243,0.7812,-0.10374585,-0.300456145,0.315708082,-0.208949921,-1.031690047
SCPT_165738.csv,24.5,131.7,24.5,1.1577,0.0236,0.6416,-0.091455428,-0.288165722,0.357722078,-0.1992421,-1.032438103
SCPT_165738.csv,25,148,25,1.056,0.0179,0.6909,0.070560063,-0.126150232,0.590270775,-0.051987388,-0.884245334
SCPT_165738.csv,25.5,148,25.5,1.0012,0.0199,0.6696,0.07283319,-0.123877104,0.621222933,-0.058610195,-0.902630533
SCPT_165738.csv,26,157.6,26,0.9856,0.0157,0.6866,0.155735721,-0.040974573,0.747197015,0.020776751,-0.813761524
SCPT_165738.csv,26.5,157.6,26.5,1.1537,0.0197,0.0451,0.049047121,-0.147663173,0.519555146,-0.02603311,-0.84925059
SCPT_165738.csv,27,178.8,27,1.5096,0.0214,0.7432,0.151736985,-0.044973309,0.599397167,0.049390704,-0.740522054
SCPT_165738.csv,27.5,178.8,27.5,1.4568,0.0312,0.4409,0.110711608,-0.085998686,0.547700898,0.018123143,-0.79391446
SCPT_165738.csv,28,189.2,28,2.198,0.0406,0.2058,0.047704629,-0.149005665,0.396443864,-0.011435263,-0.779215506
SCPT_165738.csv,28.5,189.2,28.5,2.1198,0.0532,0.1788,0.027649396,-0.169060898,0.38063604,-0.033573283,-0.818563169
SCPT_165738.csv,29,187.4,29,3.0858,0.1145,-0.0639,-0.134783695,-0.331493989,0.143345414,-0.165658782,-0.934948322
SCPT_36413.csv,0.51,45,0.51,2.2663,0.0733,0.0017,-0.957912643,-1.154622937,-1.907363572,-0.38747707,-1.278983236
SCPT_36413.csv,1.01,45,1.01,1.1901,0.0568,0.0029,-0.890251891,-1.086962186,-1.735461836,-0.463514019,-1.413937261
SCPT_36413.csv,1.51,45,1.51,2.0516,0.0242,-0.0089,-0.97809721,-1.174807505,-1.473502867,-0.582919963,-1.408799601
SCPT_36413.csv,2.01,129,2.01,2.8192,0.0222,-0.0248,-0.007899032,-0.204609326,-0.370262626,0.352106612,-0.41915215
SCPT_36413.csv,2.51,129,2.51,3.8563,0.0264,-0.0198,-0.098259051,-0.294969345,-0.381376798,0.230859184,-0.500199013
SCPT_36413.csv,3.01,134,3.01,3.9787,0.0327,-0.007,-0.106696998,-0.303407292,-0.370649108,0.196123363,-0.536183587
SCPT_36413.csv,3.51,134,3.51,3.9318,0.0367,-0.0035,-0.134868587,-0.331578882,-0.380498395,0.14553063,-0.589978075
SCPT_36413.csv,4.01,135,4.01,6.9103,0.0512,0.0063,-0.25302412,-0.449734414,-0.437115658,0.007103128,-0.66369456
SCPT_36413.csv,4.51,135,4.51,10.728,0.0691,0.0131,-0.34748103,-0.544191324,-0.502086753,-0.113785727,-0.735654378
SCPT_36413.csv,5.01,168,5.01,9.3923,0.0593,0.0198,-0.110827635,-0.307537929,-0.247020116,0.107516608,-0.522698423
SCPT_36413.csv,5.51,168,5.51,8.8774,0.0607,0.0242,-0.120115885,-0.316826179,-0.245877251,0.087253007,-0.549382234
SCPT_36413.csv,6.01,181,6.01,9.6296,0.0451,0.0285,-0.027965112,-0.224675406,-0.121501523,0.150583097,-0.45880867
SCPT_36413.csv,6.51,181,6.51,7.0859,0.0599,0.0269,-0.040425075,-0.23713537,-0.147078514,0.148981695,-0.513650507
SCPT_36413.csv,7.01,172,7.01,14.007,0.1105,0.0429,-0.245649717,-0.442360012,-0.358494507,-0.071545355,-0.668021421
SCPT_36413.csv,7.51,172,7.51,13.692,0.1321,0.0355,-0.278817845,-0.47552814,-0.390937311,-0.10224271,-0.708494919
SCPT_36413.csv,8.01,236,8.01,16.244,0.1448,0.0453,0.002474909,-0.194235385,-0.105104266,0.16394581,-0.421662784
SCPT_36413.csv,8.51,236,8.51,11.238,0.0984,0.0485,0.081301774,-0.115408521,0.00495754,0.232229405,-0.384035256
SCPT_36413.csv,9.01,223,9.01,11.855,0.1076,0.0127,0.00011727,-0.196593024,-0.071150172,0.144582323,-0.467154753
SCPT_36413.csv,9.51,223,9.51,14.439,0.1206,0.029,-0.039094348,-0.235804642,-0.110520259,0.091706634,-0.497105758
SCPT_36413.csv,10.01,305,10.01,20.123,0.2021,0.0315,0.162602068,-0.034108226,0.068086295,0.299952202,-0.266502775
SCPT_36413.csv,10.51,305,10.51,20.8801,0.1905,0.0461,0.164516975,-0.032193319,0.076895625,0.285989559,-0.2714236
SCPT_36413.csv,11.01,254,11.01,20.56,0.1994,0.0487,-0.031155165,-0.227865459,-0.112003048,0.088526345,-0.471981294
SCPT_36413.csv,11.51,254,11.51,13.6005,0.128,0.0546,0.063397495,-0.133312799,0.025132518,0.172478876,-0.422532879
SCPT_36413.csv,12.01,241,12.01,15.399,0.1431,0.0804,-0.020905828,-0.217616122,-0.061524941,0.080980193,-0.501244432
SCPT_36413.csv,12.51,241,12.51,15.938,0.1417,0.0906,-0.026903636,-0.22361393,-0.062472333,0.065502834,-0.510540456
SCPT_36413.csv,13.01,281,13.01,17.138,0.18,0.1012,0.07871899,-0.117991304,0.040018231,0.177855197,-0.398536775
SCPT_36413.csv,13.51,281,13.51,31.678,0.36,0.0662,-0.087422318,-0.284132613,-0.181534907,0.021377397,-0.502733008
SCPT_36413.csv,14.01,320,14.01,26.954,0.2817,0.0404,0.093088466,-0.103621828,0.022202211,0.184852225,-0.348882
SCPT_36413.csv,14.51,320,14.51,23.62,0.2363,0.0492,0.127913255,-0.06879704,0.077180391,0.208703598,-0.333930532
SCPT_36413.csv,15.01,282,15.01,20.368,0.2128,0.0684,0.024557526,-0.172152768,-0.004551728,0.102896174,-0.454202159
SCPT_36413.csv,15.51,282,15.51,19.405,0.1973,0.0895,0.036547356,-0.160162938,0.018906492,0.107038183,-0.452302579
SCPT_36413.csv,16.01,188,16.01,24.3482,0.2566,0.0648,-0.432651561,-0.629361856,-0.469597727,-0.361736795,-0.901637366
SCPT_36413.csv,16.51,188,16.51,24.3735,0.2524,0.0746,-0.433500931,-0.630211225,-0.465006466,-0.36906583,-0.90728006
SCPT_36413.csv,17.01,266,17.01,28.452,0.3185,0.0694,-0.141690622,-0.338400916,-0.185300972,-0.07189203,-0.599157904
SCPT_36413.csv,17.51,266,17.51,30.1045,0.3161,0.0639,-0.14659406,-0.343304354,-0.192528882,-0.087447789,-0.605921976
SCPT_36413.csv,18.01,329,18.01,24.4825,0.2386,0.0666,0.12528509,-0.071425204,0.109074175,0.170399094,-0.362388939
SCPT_36413.csv,18.51,329,18.51,23.677,0.2198,0.0679,0.138416885,-0.058293409,0.130970771,0.174415643,-0.358400359
SCPT_36413.csv,19.01,168,19.01,7.6287,0.1152,0.0991,-0.334723142,-0.531433437,-0.210528491,-0.288373461,-0.94487018
SCPT_36413.csv,19.51,168,19.51,19.951,0.2047,0.0656,-0.517971725,-0.714682019,-0.492152898,-0.481741685,-1.03328649
SCPT_36413.csv,20.01,307,20.01,19.8882,0.2161,0.1099,0.073012099,-0.123698195,0.105462175,0.110063032,-0.443827006
SCPT_36413.csv,20.51,307,20.51,23.442,0.255,0.1164,0.030553789,-0.166156506,0.047811927,0.065789536,-0.47280563
SCPT_36413.csv,21.01,373,21.01,22.691,0.2397,0.1131,0.235246219,0.038535925,0.261576485,0.263648747,-0.275883948
SCPT_36413.csv,21.51,373,21.51,23.14,0.2341,0.1178,0.235395223,0.038684929,0.263581807,0.25625086,-0.278906192
SCPT_36413.csv,22.01,161,22.01,20.778,0.2084,0.1454,-0.580815971,-0.777526266,-0.533114712,-0.565155161,-1.1089796
SCPT_36413.csv,22.51,161,22.51,23.05,0.2425,0.168,-0.616288324,-0.812998618,-0.57628876,-0.598920857,-1.135131096
SCPT_36413.csv,23.01,280,23.01,25.516,0.2765,0.1258,-0.095340632,-0.292050926,-0.06330607,-0.077169577,-0.605113397
SCPT_36413.csv,23.51,280,23.51,31.38,0.313,0.101,-0.131530251,-0.328240545,-0.126378612,-0.123225664,-0.628201937
SCPT_36413.csv,24.01,343,24.01,23.467,0.2154,0.1133,0.152054706,-0.044655589,0.201148771,0.146725311,-0.379853269
SCPT_36413.csv,24.51,343,24.51,19.433,0.1756,0.1735,0.19540131,-0.001308984,0.276421488,0.185113067,-0.357114541
SCPT_36413.csv,25.01,256,25.01,32.6944,0.2694,0.0661,-0.199885966,-0.396596261,-0.196255571,-0.223490359,-0.71426499
SCPT_36413.csv,25.51,256,25.51,23.953,0.2126,0.1037,-0.146646239,-0.343356533,-0.087154386,-0.164540298,-0.686188832
SCPT_36413.csv,26.01,310,26.01,24.941,0.2175,0.1362,0.036540701,-0.160169593,0.09398075,0.013746751,-0.502966182
SCPT_36413.csv,26.51,310,26.51,22.287,0.1958,0.1626,0.058292516,-0.138417778,0.138089508,0.03337846,-0.493287304
SCPT_36413.csv,27.01,207,27.01,18.179,0.1563,0.1853,-0.298307014,-0.495017308,-0.183086699,-0.327630195,-0.871069356
SCPT_36413.csv,27.51,207,27.51,11.4428,0.11,0.1957,-0.211303016,-0.40801331,-0.018619609,-0.236913226,-0.826615885
SCPT_36413.csv,28.01,283,28.01,19.71,0.2101,0.2307,-0.044243705,-0.240954,0.075542896,-0.06120425,-0.606592106
SCPT_36413.csv,28.51,283,28.51,20.1647,0.159,0.228,-0.000664914,-0.197375209,0.109728835,-0.04627687,-0.575008966
SCPT_36413.csv,29,218,29,29.375,0.1463,0.2259,-0.254650962,-0.451361257,-0.233835873,-0.359865563,-0.831840311
SCPT_182797.csv,1.01,98,1.01,1.916,0.0138,0.0135,-0.093874605,-0.290584899,-1.290068266,0.363651855,-0.455223365
SCPT_182797.csv,1.51,102,1.51,0.628,0.0106,0.18,0.158924328,-0.037785967,-0.989518719,0.474379,-0.474414076
SCPT_182797.csv,2.01,75,2.01,0.422,0.0105,0.0537,-0.107439403,-0.304149697,-1.083336623,0.145411085,-0.850089124
SCPT_182797.csv,2.51,85,2.51,0.248,0.0048,0.1282,0.191328502,-0.005381792,-0.625952399,0.350333126,-0.675437052
SCPT_182797.csv,3.01,96,3.01,0.248,0.0043,0.1422,0.301047193,0.104336899,-0.405224991,0.430659399,-0.585399304
SCPT_182797.csv,3.51,105,3.51,0.28,0.0053,0.1625,0.332579747,0.135869452,-0.300234363,0.442719058,-0.562747167
SCPT_182797.csv,4.01,98,4.01,0.549,0.0217,-0.0197,-0.044783713,-0.241494007,-0.696063129,0.122749756,-0.853664558
SCPT_182797.csv,4.51,101,4.51,0.327,0.0052,0.1732,0.222563534,0.02585324,-0.246748152,0.313426313,-0.663681319
SCPT_182797.csv,5.01,105,5.01,0.375,0.0091,0.1637,0.177408122,-0.019302172,-0.280003657,0.256866377,-0.725205193
SCPT_182797.csv,5.51,106,5.51,0.391,0.0057,0.1873,0.195321978,-0.001388316,-0.176937725,0.272710883,-0.679288124
SCPT_182797.csv,6.01,111,6.01,0.375,0.0051,0.2184,0.255290231,0.058579937,-0.055366546,0.309903144,-0.640404113
SCPT_182797.csv,6.51,119,6.51,0.38,0.0049,0.2115,0.311715236,0.115004941,0.048050465,0.358693277,-0.585926563
SCPT_182797.csv,7.01,117,7.01,0.591,0.0137,0.1818,0.104684561,-0.092025734,-0.21259941,0.172238029,-0.75852673
SCPT_182797.csv,7.51,124,7.51,0.459,0.0066,0.2692,0.278760211,0.082049917,0.073600144,0.30820743,-0.621037363
SCPT_182797.csv,8.01,122,8.01,1.183,0.0221,0.1727,-0.063528211,-0.260238506,-0.312170245,0.037388931,-0.817717122
SCPT_182797.csv,8.51,125,8.51,0.496,0.0072,0.281,0.24719224,0.050481946,0.107030177,0.263102154,-0.656516999
SCPT_182797.csv,9.01,126,9.01,0.565,0.0084,0.2857,0.20482588,0.008115585,0.075196617,0.223647956,-0.683996828
SCPT_182797.csv,9.51,131,9.51,0.544,0.0059,0.2994,0.269500306,0.072790012,0.199871528,0.282325324,-0.612539037
SCPT_182797.csv,10.01,132,10.01,0.544,0.0096,0.2903,0.241165397,0.044455103,0.170265078,0.235279712,-0.681183737
SCPT_182797.csv,10.51,142,10.51,0.57,0.0068,0.3585,0.326574269,0.129863975,0.309643358,0.316653223,-0.576006699
SCPT_182797.csv,11.01,144,11.01,0.612,0.0078,0.3245,0.302521611,0.105811317,0.291128225,0.296093418,-0.592141334
SCPT_182797.csv,11.51,144,11.51,0.655,0.0059,0.3381,0.296997087,0.100286793,0.325934846,0.297140006,-0.567587841
SCPT_182797.csv,12.01,144,12.01,0.639,0.0059,0.3789,0.303871522,0.107161228,0.364249678,0.28887973,-0.578163257
SCPT_182797.csv,12.51,144,12.51,0.644,0.0055,0.3854,0.301468213,0.104757919,0.39128454,0.282245053,-0.579413919
SCPT_182797.csv,13.01,145,13.01,0.639,0.0051,0.4201,0.314593382,0.117883088,0.438751704,0.285660186,-0.572534879
SCPT_182797.csv,13.51,148,13.51,0.686,0.0052,0.4316,0.311570998,0.114860704,0.447176205,0.283822983,-0.564647
SCPT_182797.csv,14.01,147,14.01,0.771,0.007,0.4752,0.257836988,0.061126694,0.382750597,0.225447816,-0.620128111
SCPT_182797.csv,14.51,148,14.51,0.702,0.0054,0.4857,0.301483689,0.104773394,0.481322032,0.257519103,-0.587790058
SCPT_182797.csv,15.01,151,15.01,0.697,0.0051,0.4865,0.322497003,0.125786709,0.528940664,0.273941881,-0.568810287
SCPT_182797.csv,15.51,150,15.51,0.755,0.0061,0.5084,0.282842318,0.086132023,0.484315741,0.231816482,-0.607612987
SCPT_182797.csv,16.01,153,16.01,0.802,0.0059,0.5585,0.290011567,0.093301272,0.506567513,0.236869212,-0.59195084
SCPT_182797.csv,16.51,154,16.51,0.781,0.0058,0.5349,0.298152703,0.101442409,0.538363736,0.240074289,-0.590797976
SCPT_182797.csv,17.01,158,17.01,0.802,0.0058,0.5513,0.314778004,0.11806771,0.569606523,0.253601731,-0.572900186
SCPT_182797.csv,17.51,158,17.51,0.839,0.0059,0.5993,0.303332185,0.106621891,0.569639043,0.237634325,-0.582785815
SCPT_182797.csv,18.01,160,18.01,0.824,0.0054,0.5948,0.321706976,0.124996682,0.614912683,0.252333731,-0.565684812
SCPT_182797.csv,18.51,165,18.51,0.908,0.0064,0.6544,0.319543735,0.12283344,0.602324295,0.247412392,-0.564646518
SCPT_182797.csv,19.01,165,19.01,0.882,0.0056,0.6295,0.328991158,0.132280864,0.640872705,0.255269212,-0.553815919
SCPT_182797.csv,19.51,168,19.51,0.845,0.0048,0.6418,0.365098291,0.168387997,0.715412911,0.28503597,-0.522009081
SCPT_182797.csv,20.51,172,20.51,0.897,0.0048,0.6965,0.371696763,0.174986469,0.74152218,0.286070952,-0.511566816
SCPT_182797.csv,21.01,178,21.01,0.887,0.0043,0.694,0.411462799,0.214752505,0.80570684,0.324408574,-0.46898841
SCPT_182797.csv,21.51,184,21.51,0.94,0.0048,0.7517,0.425832703,0.229122409,0.8170648,0.333535282,-0.456516192
SCPT_182797.csv,22.01,194,22.01,0.956,0.0047,0.7511,0.472240331,0.275530037,0.873737809,0.37938653,-0.40679542
SCPT_182797.csv,22.51,184,22.51,0.982,0.0044,0.6998,0.407641475,0.210931181,0.812022493,0.321829984,-0.457024931
SCPT_182797.csv,23.01,226,23.01,1.341,0.0063,0.6658,0.510665354,0.31395506,0.833654517,0.446661873,-0.30595246
SCPT_182797.csv,23.51,199,23.51,19.654,0.1438,0.2495,-0.310630595,-0.507340889,-0.283050574,-0.332778583,-0.865112964
SCPT_182797.csv,24.01,195,24.01,6.208,0.0608,0.1414,-0.111774508,-0.308484803,0.015264379,-0.121533377,-0.770306054
SCPT_182797.csv,24.51,198,24.51,1.183,0.0048,0.6933,0.417363509,0.220653215,0.825621236,0.337460196,-0.417918897
SCPT_182797.csv,25.01,193,25.01,1.072,0.0048,0.7105,0.415717541,0.219007247,0.869290151,0.320457233,-0.447875856
SCPT_182797.csv,25.51,197,25.51,1.093,0.0049,0.7272,0.429079345,0.232369051,0.88938993,0.3309628,-0.435194465
SCPT_182797.csv,26.01,202,26.01,1.167,0.0054,0.8262,0.43758212,0.240871826,0.89220972,0.333132585,-0.428157428
SCPT_182797.csv,26.51,197,26.51,1.161,0.0049,0.7932,0.413999095,0.217288801,0.883345695,0.311582095,-0.445369323
SCPT_182797.csv,27.01,198,27.01,1.103,0.0046,0.7805,0.432347192,0.235636898,0.934837873,0.324074481,-0.436440871
SCPT_182797.csv,27.51,202,27.51,1.167,0.0046,0.8091,0.437595188,0.240884894,0.932339405,0.330853983,-0.421498212
SCPT_182797.csv,28.01,198,28.01,1.119,0.0043,0.8447,0.43270102,0.235990726,0.962569813,0.317491735,-0.436977745
SCPT_182797.csv,28.51,200,28.51,1.156,0.0044,0.87,0.432770873,0.236060578,0.962286156,0.316030831,-0.43463318
SCPT_182797.csv,29,200,29,1.172,0.0045,0.8775,0.426762462,0.230052167,0.962204956,0.307544672,-0.441880469
SCPT_154771.csv,0.5,193,0.5,7.007,0.033,-0.0031,0.408334222,0.211623928,-0.129085977,0.977752563,0.277448592
SCPT_154771.csv,1,193,1,9.436,0.055,0.0009,0.236355917,0.039645623,-0.122838741,0.699801478,0.033472618
SCPT_154771.csv,1.5,193,1.5,20.6512,0.112,-0.0023,0.039350551,-0.157359744,-0.212665141,0.415268684,-0.167357579
SCPT_154771.csv,2,193,2,18.732,0.077,0.0063,0.066346943,-0.130363351,-0.139281082,0.380438404,-0.190709198
SCPT_154771.csv,2.5,193,2.5,23.526,0.12,0.0201,-0.037793196,-0.23450349,-0.24535655,0.248764834,-0.306529998
SCPT_154771.csv,3,193,3,22.726,0.101,0.031,-0.030026898,-0.226737192,-0.215376299,0.217368156,-0.329993078
SCPT_154771.csv,3.5,193,3.5,25.796,0.121,0.0167,-0.080971796,-0.27768209,-0.264350241,0.141272444,-0.393417956
