NZTM_X NZTM_Y Vs30
1573667.9 5182554.75 244.22
1574933.07 5178210.08 244.22
1575450 5185860 244.22
1575460 5185855 244.22
1575669.56 5186099.51 244.22
1576568.44 5181632.97 244.22
1576647.76 5182193.41 244.22
1884642.16 5824937.92 244.22
1576497.75 5182158.03 244.23
1925694.58 5604626.18 244.23
1571062.88 5182235.88 244.24
1572998.56 5178019.48 244.25
1572427.8 5182673.67 244.26
1575914 5196313 244.26
1767655.34 5472512.35 244.26
1786138.52 5488296.75 244.26
1572728.12 5183087.15 244.27
1575884.47 5185889.9 244.27
1891073.66 5820932.51 244.27
1580867.64 5175216.48 244.28
1791519.88 5827073.81 244.28
1940307.67 5796413.96 244.28
2035380 5708330 244.28
1572046 5178981 244.29
1572453.13 5178414.98 244.29
1574593.12 5185111.51 244.29
1575451.63 5178032.07 244.29
1795037 5824184 244.29
1889622.49 5822478.2 244.29
1571018 5186708 244.3
1572244.5 5181342.2 244.3
1815599.79 5806165.12 244.3
1568641.39 5181203.52 244.32
1571184.96 5182354.38 244.32
1574553.5 5183426.49 244.33
1574881.02 5182978.35 244.33
1800787 5815796 244.33
1566776.5 5185914.1 244.34
1681144.61 5402253.98 244.34
1882232.9 5771463.64 244.34
1564437.9 5174526.2 244.35
1572961.12 5177456.21 244.35
1573262.54 5181508.72 244.35
1574570.37 5185290.68 244.35
1575364.98 5190859.49 244.35
1572341.2 5178896.8 244.36
1574833.27 5182683.09 244.36
1574833.27 5182683.09 244.36
1569871.79 5182874.05 244.38
1572349.7 5177490.15 244.38
1795251.01 5821159.85 244.38
1572737.86 5183004.33 244.39
1576475.06 5181631.46 244.39
1789349.69 5518539.36 244.39
1574159.51 5185065.46 244.4
1574160 5185063 244.4
1574323.12 5184995.21 244.4
1930970.36 5615923.45 244.4
1570118.23 5182791.3 244.41
1795570.96 5820662.96 244.41
1564975.19 5177757.27 244.43
1571006.68 5182834.28 244.43
1571386.82 5179499.54 244.43
1571534.8 5180805.8 244.43
1574613.54 5182508.87 244.43
1748950.76 5427600.18 244.43
2035757 5711657.51 244.43
1574473.81 5183824.89 244.44
1790634 5827220.5 244.44
1572403.79 5182036.97 244.45
1575115.07 5177626.91 244.45
1575986.33 5196968.78 244.46
1571587.35 5177608.83 244.47
1576451.04 5185609.88 244.47
1576608.02 5183406.84 244.47
1891180.5 5821154.8 244.47
1572022.63 5180959.86 244.48
1576087.02 5185792.06 244.5
1950796 5791860 244.5
1575290.2 5186070.66 244.51
1751699.01 5423278.41 244.51
1940121.43 5796298.78 244.51
1573065.25 5182005.35 244.52
1574923.87 5182914.44 244.52
1895001.41 5818318.54 244.52
1573911.08 5181146.5 244.53
1573952.86 5178417.08 244.54
1574462.96 5181268.18 244.54
1574932.77 5182829.59 244.55
1575677.75 5186096.44 244.55
1571521.14 5182344.91 244.56
1575235.17 5186290.1 244.56
1575586.53 5186181.94 244.56
1576483.42 5185414.19 244.56
1577027.99 5182298.79 244.56
1805135.81 5813677.36 244.56
1767526.16 5469634.03 244.57
1801478.98 5818324.96 244.57
1571079.09 5180370.94 244.58
1573181.44 5178265.75 244.58
1573196.4 5181197.3 244.58
1571508.6 5179573.3 244.59
1680734 5410149 244.59
1806127 5814873 244.59
1573072 5179473 244.61
1573590.82 5182052.9 244.61
1573935.24 5177889.42 244.61
1575478.99 5180746.18 244.61
1892898 5780417 244.61
1575693.96 5186442.96 244.62
1568785.48 5182232.84 244.63
1572079.49 5182957.28 244.63
1572433.84 5182679.02 244.63
1575154 5183979 244.63
1576426.03 5185056.26 244.63
1641051 6106595 244.63
1790226.17 5827718.75 244.63
1796174 5819658 244.63
1948282.74 5791247.8 244.63
1572000.14 5180954.58 244.64
1575063.38 5183938.6 244.64
1576624.46 5181375.23 244.64
1570646.57 5181381.7 244.65
1570646.57 5181381.7 244.65
1576161.8 5177201.7 244.65
1576641.46 5184671.59 244.65
1910336.95 5811570.5 244.65
1570490.9 5179253.32 244.66
1733715.08 6031808.1 244.66
1742697.8 5924640.43 244.67
1575177.76 5181385.18 244.68
1570403.55 5180662.67 244.69
1571868.05 5196724.87 244.69
1576854.8 5183344.05 244.69
1897078.73 5817682.25 244.7
1574776.07 5183526.94 244.71
1815731.03 5801807.41 244.71
1575373.57 5191388.04 244.72
1576735.97 5184057.7 244.72
1799676.82 5817967.43 244.72
1575323.57 5185986.15 244.74
1767601 5469962 244.74
1890256.28 5822063.6 244.74
1572370.17 5183375.57 244.75
1575018.98 5184383.66 244.76
1790240.74 5827713.89 244.76
1790435.8 5517880.21 244.77
1883518 5826042 244.77
1572383 5196738.99 244.78
1573138.68 5179259.31 244.78
1575216.79 5183091.34 244.78
1569945.09 5182863.3 244.79
1571981.03 5181141.27 244.79
1572755.35 5182430.67 244.79
1573588.33 5180863.82 244.79
1575362.28 5182376.42 244.79
1578909.82 5176824.6 244.79
1788036.35 5519028.17 244.79
1572481.5 5182032.38 244.8
1574925 5181525 244.8
1816768.21 5805056.55 244.81
1894601.99 5818627.05 244.81
1569065.45 5178036.42 244.82
1575790.62 5177459.56 244.82
1575819.69 5186117.56 244.82
1576661.87 5181842.86 244.82
1575127.5 5177675.67 244.83
1570276.2 5180446.6 244.84
1571597.9 5181135.58 244.84
1573094.99 5178720.32 244.84
1571996 5178939 244.85
1573187.41 5178351.37 244.85
1576429 5183649 244.85
1560552.97 5172454.05 244.86
1560553.16 5172454.75 244.86
1570379.75 5180457.19 244.86
1570667.11 5179809.71 244.86
1574888.72 5185989.63 244.86
1790405.62 5829429.66 244.86
1573211.01 5178225.41 244.87
1573757.13 5181382.26 244.87
1573637.87 5181854.79 244.88
1806196 5811990 244.88
1573932.32 5188283.73 244.89
1575395.4 5186121.02 244.89
1791355.69 5827200.4 244.89
1893746.86 5819240.35 244.9
1950923.36 5791580.21 244.9
1574870.37 5176170.29 244.91
1575163.58 5184586.11 244.91
1768438.23 5883582.67 244.92
1576945.77 5183392.06 244.93
1576539.78 5183685.91 244.94
1578755.72 5177347.46 244.94
1570748 5188158.04 244.95
1767982.6 5899549 244.95
1574840.33 5180913.1 244.96
1874162.04 5816514.62 244.96
1572383.8 5181692.3 244.97
1884793.15 5823899.56 244.97
1568370.77 5176493.8 244.98
1575307.39 5185884.26 244.98
1790615.45 5827219.82 244.98
1570699.68 5183031.88 244.99
1576418.8 5183687.9 244.99
1570894.74 5182342.36 245
1766890.9 5469788.73 245
1616911.79 5424066 245.01
1884678.86 5824901.09 245.01
1950895.65 5791575.44 245.01
1572409.94 5179519.48 245.02
1574857.26 5178272.8 245.02
1815426.39 5806076.06 245.02
1891042.93 5821001.73 245.02
1570760.37 5179627.56 245.03
1571837.43 5177320.21 245.03
1574662.05 5182739.77 245.03
1575074.59 5182766.89 245.04
1575487.81 5181750.42 245.05
1570866.56 5181740.29 245.06
1570941.3 5181785.61 245.06
1885060.71 5825254.96 245.06
1574392.39 5179320.56 245.07
1574987.39 5180853.53 245.07
1575580.12 5186227.06 245.07
1892968 5780417 245.07
1575050.43 5183773.03 245.08
1816018.58 5804466.85 245.08
1817052.66 5804847.23 245.08
1574086.36 5178039.6 245.09
1738215.06 5980491.28 245.09
1872204.64 5816395.29 245.09
1571307.55 5182797.26 245.1
1572145.98 5181431.72 245.1
1817767.43 5803571.9 245.1
1575332.7 5182430.41 245.11
1950513.89 5791472.31 245.11
1574509.48 5183373.28 245.13
1575628.16 5183243.49 245.14
1565919.11 5171475.61 245.15
1575122 5181958 245.15
1575127.79 5181959.59 245.15
1575535.09 5184224.26 245.15
1569535.38 5182686.08 245.16
1571483.3 5179649.2 245.16
1573678.78 5183942.6 245.16
1574676.65 5182619.32 245.16
1796607.25 5823029.09 245.16
1570722 5180209 245.17
1575003.74 5183904.32 245.18
1569449 5186682 245.19
1572384.77 5181445.04 245.21
1573128 5178485 245.21
1571101 5182304 245.22
1573243.55 5181386.77 245.22
1792524.77 5826425.17 245.22
1571287.2 5182036.07 245.24
1571345.44 5179293.01 245.24
1575884.89 5184797.41 245.24
1681199.1 5404287.48 245.24
1795128 5824185 245.24
1354008.07 4863279.48 245.25
1572060.55 5177777.5 245.25
1574408.92 5180782.37 245.27
1575338.03 5185649.04 245.27
1570286.28 5179311.88 245.28
1570269.72 5181305.72 245.29
1571921.27 5180652.42 245.29
1573249.37 5197055.77 245.29
1573518.3 5189078.8 245.29
1574007.57 5178290.72 245.29
1575081.1 5183977 245.29
1576521.12 5183633.35 245.32
1576584.28 5181934.33 245.32
1575019.13 5186238.92 245.33
1881880.8 5775234.9 245.33
1575193.25 5191274.65 245.34
1910062.49 5811256.44 245.35
1576691.82 5182318.19 245.37
1571176.41 5180349.59 245.38
1576343.51 5185061.59 245.38
1576368.43 5185078.33 245.38
1795102 5824150 245.38
1911235.36 5783532.76 245.38
1570304.5 5180708.9 245.39
1572232.65 5181717.41 245.39
1879000 5824078 245.39
1889304.44 5775057.5 245.39
1924990 5607288 245.39
1576579.27 5181170.55 245.4
1575202 5181481 245.41
1571735 5195058 245.42
1574543.43 5184651.72 245.42
1892720.8 5820176.86 245.43
1892720.82 5820176.85 245.43
1950916.05 5791560.05 245.43
1575152.99 5183147.96 245.44
1759276.41 5435506.73 245.44
1570078.87 5182772.03 245.45
1752845.28 5917712.41 245.45
1898896.51 5689928.78 245.46
1574910.3 5183009.04 245.47
1891065.83 5820916.81 245.47
1572310.93 5180930.92 245.48
1576196.27 5185410.57 245.48
1923005.52 5777501.87 245.48
1949375.78 5790538.88 245.48
1620061.84 5429295 245.49
1936877.5 5623051.3 245.49
1576524.96 5181561.55 245.51
1572896.92 5179331.77 245.52
1573738.61 5177426.07 245.52
1379163.17 4910903.34 245.54
1574783.3 5177922.45 245.54
1578835.99 5177133.55 245.55
1574711.13 5182694.8 245.56
1575380.99 5181693.93 245.56
1572896.67 5182174.45 245.57
1576167.65 5182475.61 245.57
1576313.83 5183337.84 245.57
1576901.84 5183441.5 245.57
1572286.46 5177524.05 245.58
1575167.72 5177825.57 245.58
1575633.35 5186319.41 245.58
1574612.5 5178546.27 245.59
1574991.29 5178244.5 245.59
1879439 5824591 245.59
1575577.6 5185840.32 245.6
1576763.33 5181508.14 245.6
1573361.46 5178425.81 245.61
1575549.05 5185833.74 245.61
1573605.56 5179040.72 245.62
1578882.41 5176808.97 245.62
1573095.28 5178532.05 245.63
1812901 5806007 245.63
1891544.73 5820928.98 245.63
1574817 5181824 245.64
1570730.54 5183056.11 245.65
1574199.35 5177936.06 245.65
1684029.32 5402994.41 245.65
1574722.03 5182718 245.66
1574809.94 5181063.44 245.66
1574978 5183983 245.66
1575071.87 5186235.61 245.66
1751653.1 5423290.43 245.66
1460566 5080026 245.67
1575277.21 5177729.79 245.67
1570920.72 5181867.24 245.68
1570924 5181867 245.68
1576441.23 5185095.13 245.69
1576805.89 5184109.42 245.69
1570055.3 5176000.86 245.7
1575408.21 5185825.32 245.7
1575141.43 5182079.58 245.71
1577857.45 5182162.61 245.71
1579676.67 5178052.18 245.71
1791427.93 5827164.98 245.71
1795086 5824194 245.71
1619617 5428263.6 245.72
1801527.84 5818380.28 245.72
1812534 5805997 245.72
1619613.48 5429470.95 245.73
1571534.2 5180366.2 245.75
1572371.38 5178698.89 245.76
1415045.54 4923193.05 245.77
1572723.44 5182425.27 245.77
1573973.17 5181946.38 245.77
1570705 5180202 245.78
1570918.92 5180057.23 245.78
1572373.49 5181560.66 245.78
1574786 5183664 245.78
1803489.37 5812526.89 245.78
1950192.82 5793337.82 245.78
1573180.67 5178500.9 245.79
1575355.59 5190980.01 245.79
1575568.5 5197986.4 245.79
1951620.18 5792205.36 245.79
1574622.86 5182243.63 245.81
1577616.83 5182530.13 245.81
1767916.84 5469955.7 245.81
1804931 5813773 245.81
1804953 5813780 245.81
1574710.94 5182693.01 245.83
1571620.25 5178656.58 245.85
1572054.88 5180970.58 245.85
1811657 5805979 245.85
1889667 5738726 245.85
1405864.76 4915704.81 245.86
1570546 5186785 245.86
1800530.34 5815571.83 245.86
1571315.36 5179572.25 245.87
1576139.72 5185792.56 245.87
1578726.08 5177310.69 245.87
1578728.86 5177323.36 245.87
1796192 5819671 245.87
1571108.12 5180380.19 245.88
1571817.72 5180594.75 245.89
1573776.04 5182051.13 245.89
1753137.8 5933401.55 245.89
1775761.3 5482053.85 245.89
1887199 5773612.14 245.89
1938410 5792075 245.89
1576505.97 5183037.58 245.9
1578437.9 5180670.7 245.9
1571186.81 5182847.9 245.91
1575170.22 5182215.92 245.91
1884994.92 5825420.04 245.91
1567474.97 5173974.34 245.92
1574405 5182701.79 245.92
1576597.8 5181918.03 245.92
1576730.85 5184469.45 245.92
1569767 5180149 245.93
1576431.47 5185355.17 245.93
1767314.23 5468977.73 245.93
1570951.89 5180056.04 245.95
1572274.36 5186363.54 245.95
1576274.63 5183943.68 245.95
1577065.74 5183201.64 245.95
1811720 5806129 245.95
1572212 5179416 245.96
1575083.74 5182486.79 245.96
1574492.98 5182578.42 245.97
1576948.6 5183172.01 245.97
1623066.24 5431841.26 245.97
1882044.3 5826694.12 245.97
1572254.34 5182650.41 245.99
1575237.67 5182035.47 245.99
1574929.41 5181614.14 246
1768461.86 5883582.75 246
1815120.52 5806068.13 246
1573328.71 5178283.93 246.01
1574941.04 5183686.59 246.02
1576404.25 5185297.56 246.02
1925779.41 5779367.59 246.02
1576555.86 5185448.79 246.05
1895295.23 5818698.31 246.05
1575180.51 5181298.58 246.06
1576809.98 5184855.64 246.06
1566111.56 5185729.64 246.07
1574448 5183642 246.07
1853620.35 5902048.56 246.07
1573693.53 5180828.7 246.08
1575117.14 5184341.6 246.09
1814533 5805818 246.09
1572792.62 5181989.14 246.1
1571885 5199942 246.11
1571902.55 5180270.26 246.11
1573332.95 5178219.13 246.11
1242218.21 4848264.53 246.12
1571606.52 5177262.72 246.12
1576365.41 5185041.12 246.13
1575779.77 5183275.52 246.14
1576400.65 5184908.52 246.14
1577030.95 5182385.17 246.14
1576090.3 5186754.34 246.15
1880585.37 5818015.1 246.15
1884101.38 5825287.41 246.15
1707106.73 5682514.05 246.16
1564327 5166350 246.17
1879015.41 5783620.61 246.17
1884965 5773311 246.17
1575088.11 5186120.89 246.18
1759410.63 5435182.37 246.18
1772996.34 5891318.92 246.19
1573316.78 5178699.22 246.21
1786625.63 5488600.54 246.21
1891059.9 5820944.96 246.21
1575788.41 5197346.64 246.22
1881860.12 5819163.14 246.22
1393962.05 4917211.01 246.24
1570848.98 5181077.96 246.24
1570850 5181076 246.24
1574607.12 5185752.82 246.24
1576893.56 5183427.81 246.24
1800424.32 5814928.96 246.24
1576527.97 5183689.65 246.25
1574984.62 5182773.51 246.26
1573125.12 5177630.34 246.27
1801512.23 5818408.87 246.27
1576911.09 5183195.76 246.28
1806639.32 5814300.02 246.28
1874005.63 5816526.68 246.28
1570921.25 5180004.92 246.29
1575442.78 5178102.13 246.29
1579819.74 5177299.87 246.29
1755310.14 5925822.33 246.29
1574359.13 5180828.02 246.3
1571659 5180554 246.31
1575328.2 5177533.3 246.31
1817433 5803483 246.31
1881337.14 5775099.89 246.31
1574411 5182680 246.32
1574826.26 5177928.15 246.32
1574881.81 5183938.81 246.32
1572158.83 5182429.16 246.33
1751687.66 5423243.18 246.33
1888386.69 5773301.79 246.33
1573057.61 5178267.85 246.34
1574623.58 5183507.72 246.34
1574678.99 5185661.23 246.34
1575078.38 5181363.01 246.34
1575719.54 5185854.21 246.34
1576894.39 5183215.58 246.34
1759340.44 5435551.23 246.34
1570443.65 5180256.38 246.35
1565557.71 5173790.07 246.36
1574980.8 5186277.2 246.37
1855029.72 5877992.67 246.37
1891048.44 5821139.21 246.37
1574666.42 5182441.1 246.38
1937408.04 5623269.13 246.38
1573172.97 5177598.34 246.4
1574436 5183683 246.4
1576451.94 5185355.39 246.4
1806243.09 5808051.93 246.4
1891894.7 5820734.93 246.4
1950638 5791765 246.4
1574455.16 5178512.94 246.41
1573884.63 5177881.45 246.42
1576188.83 5186634.86 246.42
1576722.12 5182313.1 246.42
1765586.95 5917423.98 246.42
1801483.36 5818345.84 246.42
1569054 5181576 246.43
1576146.78 5186358.28 246.44
1800016.36 5816663.59 246.44
1803617 5815738 246.44
1884626.53 5825074.03 246.44
1571193.92 5178886.25 246.45
1573911.42 5177319.39 246.45
1575063.49 5182780.8 246.45
1570085 5180709 246.46
1579622.88 5177889.2 246.46
1798487 5824552 246.46
1874156.85 5816355.23 246.46
1574991.97 5182723.26 246.48
1575719.79 5185997.05 246.48
1576537.17 5184743.52 246.48
1573082.27 5196278.45 246.49
1576487.07 5183757.25 246.49
1890350.5 5821416.54 246.49
1574224.23 5177943.63 246.5
1574602.73 5183484.56 246.5
1570262.7 5179538 246.51
1572126 5181351 246.51
1574920 5184430 246.51
1575961.94 5186071.32 246.51
1570242.64 5178091.66 246.52
1574961.8 5183867.81 246.52
1571020.68 5182229.84 246.53
1884223 5518780 246.53
1572064.3 5182922.4 246.55
1575186.02 5191316.87 246.55
1616106 5423883 246.55
1574002 5185434 246.56
1576464.05 5181694.02 246.56
1576734.22 5182326.47 246.56
1570200.91 5180896.78 246.57
1568758.27 5181028.62 246.58
1571551 5179446 246.58
1572152.8 5182503.34 246.58
1806111.62 5814867.36 246.58
1892999.97 5780377.13 246.58
1576634.77 5185807.36 246.59
1570914.05 5179530.59 246.6
1571146.03 5182723.27 246.6
1576010.35 5186083.59 246.6
1576637.32 5185408.9 246.6
1379683.91 4911889.73 246.61
1574680.57 5181748.48 246.62
1576662.37 5185405.65 246.62
1577026.06 5183152.74 246.62
1889623.31 5822526.78 246.62
1574127.66 5177825.44 246.63
1806940 5810584 246.63
1892948.01 5780463.12 246.63
1393967.76 4917171.83 246.64
1576500.53 5185550.13 246.64
1840533.12 5919566.44 246.64
1748872.52 5426580.41 246.65
1771687.95 5892229.01 246.65
1754256 5913116.3 246.66
1862071.39 5713366.44 246.66
1570409.29 5186881.78 246.67
1574186.9 5177832.82 246.67
1574829.2 5186112.14 246.67
1575755.18 5182121.96 246.67
1576911.35 5182390.91 246.67
1575410.05 5185985.47 246.68
1576532.91 5183349.88 246.68
1759788.53 5436606.99 246.68
1815567.85 5803269.55 246.68
1569274.06 5177645.93 246.69
1572358.1 5181675.4 246.69
1616227 5423940 246.69
1817470 5803475 246.69
1570956.4 5177616.54 246.71
1571519.85 5180787.74 246.71
1574967.5 5184432.28 246.71
1948074.29 5791329.25 246.71
1925863 5778425 246.72
1948312.19 5791047.77 246.72
1819807 5803305 246.73
1569860.09 5182828.25 246.75
1572360.92 5183329.54 246.75
1572747.26 5189413.31 246.75
1572747.63 5189413.02 246.75
1575386.44 5186116.1 246.75
1575426 5178009.4 246.75
1570883.43 5182397.51 246.76
1576311.04 5182759.21 246.76
1887656.48 5773858.01 246.76
1572014.83 5181061.09 246.77
1572266.7 5182669.3 246.77
1575537.32 5183232.55 246.77
1572977 5196923.64 246.78
1578843.81 5177191.89 246.78
1572832.46 5200150.24 246.79
1576075.85 5177270.56 246.79
1679820.78 5402140.59 246.79
1576485.04 5182231.62 246.8
1796099 5820024 246.8
1575361.81 5178105.28 246.81
1576063.73 5184283.56 246.81
1576528.44 5182924.45 246.81
1576562 5182103 246.82
1356165 4868175 246.83
1572813.14 5182441.56 246.83
1574983 5183827 246.83
1805376.59 5810263.06 246.83
1574202.52 5183833.73 246.84
1789345.76 5829467.11 246.84
1816389 5805666 246.84
1947403.26 5792483.83 246.84
1572167.92 5181869.85 246.85
1574966.71 5184015.97 246.85
1569820.93 5179481.68 246.86
1571945.46 5180894.03 246.86
1574809 5181004 246.86
1575308.96 5194137.69 246.86
1895691.09 5784137.65 246.86
1574994.6 5183981.4 246.87
1575082.01 5184152.68 246.87
1576629.3 5184323.9 246.87
1379991.61 4912058.65 246.88
1572399.38 5181503.2 246.88
1575326 5177868 246.88
1573658.03 5197267.41 246.89
1574799.71 5177944.67 246.89
1573541.56 5180897.61 246.9
1575086.6 5186003.45 246.9
1576002.04 5186575.89 246.9
1568904.71 5181137.55 246.91
1573913.09 5181844.99 246.91
1576153.14 5182488.33 246.91
1570801.9 5180601.9 246.92
1574840.96 5183089.05 246.93
1806923.72 5812230.95 246.93
1890988.04 5821000.96 246.93
1573961.55 5177958.6 246.94
1574533.27 5183405.14 246.94
1576530.11 5183608.14 246.94
1815445.98 5804392.39 246.94
1576313.7 5182392.25 246.95
1947420.79 5792485.85 246.95
1574047.91 5182121.04 246.96
1569626.86 5188218.78 246.97
1572633.19 5182039.24 246.97
1570698.3 5179104.31 246.98
1575500.99 5185607.89 246.98
1569035.92 5178366.96 246.99
1571036 5179599 246.99
1573358.6 5178433.93 246.99
1576978.13 5183629.71 246.99
1948298.93 5791313.09 247
1572206 5179403 247.01
1573108.7 5178430.7 247.01
1575203.99 5186358.36 247.01
1572891.4 5196719.09 247.02
1575708.41 5194503.42 247.02
1575810.49 5183286.23 247.02
1895025.04 5819121.09 247.02
1569632.63 5181470.06 247.03
1570795.17 5182004.41 247.03
1570802.5 5180627.5 247.03
1577027.96 5183109.09 247.03
1815277.95 5804431.15 247.03
1573074.89 5178654.46 247.04
1574170.42 5185035.54 247.04
1574634.35 5181349.46 247.04
1572186.64 5181747.49 247.05
1572220.66 5182038 247.05
1680846.49 5402233.01 247.05
1795417 5820916 247.05
1572287.39 5181501.91 247.06
1573108.27 5181101.91 247.06
1576650.18 5185994.72 247.06
1789468.99 5518474.79 247.06
1796619 5819194 247.06
1575339.84 5178105.07 247.07
1576650.38 5181926.7 247.07
1576728.44 5182341.11 247.07
1921826.96 5801067.72 247.07
1790151.03 5841741.45 247.08
1679770.44 5403816.91 247.09
1575683.74 5191451.95 247.1
1573516.74 5180717.31 247.11
1575173.45 5183049.46 247.11
1907858.27 5813476.77 247.11
1572061.4 5182116.1 247.12
