File Key,,Start Depth,End Depth,Depth,Measured Vs,Qc,Fs,u,Ic,Subset_Region,Subset_Geology,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,A07-H,A07-P,R09,Mc15,Mc18
SCPT,57353,12,12.5,12.25,172.5,8.734615897,0.064020327,0.045749002,1.873676453,2,1,210.0926058,255.7649114,208.7229915,192.6088192,358.5480425,-0.197151177,-0.393861471,-0.190610737,-0.110264052,-0.731665424
SCPT,57353,12.5,13,12.75,181,2.007305284,0.036371938,0.21361491,2.615302746,2,1,158.1500155,192.5304536,147.3563207,150.3720552,332.8890857,0.134952984,-0.061757311,0.205643427,0.18538444,-0.609312327
SCPT,57353,13,13.5,13.25,226.5,12.4641793,0.066971657,0.06278154,1.661508981,2,1,218.766724,266.3247075,219.9778307,207.9792687,368.8626168,0.03473897,-0.161971324,0.029218173,0.08530654,-0.487679318
SCPT,57353,13.5,14,13.75,217,13.52666946,0.097082388,0.071871478,1.704160938,2,1,232.4567429,282.9908174,236.0261622,219.2782854,390.987989,-0.068806802,-0.265517096,-0.084045302,-0.010444279,-0.588779487
SCPT,57353,14,14.5,14.25,204.3333333,11.47548609,0.077903429,0.03909394,1.75738491,2,1,225.0007309,273.9139333,222.025412,212.3702313,382.9453564,-0.096351003,-0.293061298,-0.083039197,-0.038578478,-0.628139659
SCPT,57353,14.5,15,14.75,198.5,14.89468402,0.091358336,0.058552698,1.626063783,2,1,233.3598016,284.0901932,235.8653254,225.5864185,395.1500617,-0.161792375,-0.358502669,-0.172471887,-0.127914216,-0.688476496
SCPT,57353,15,15.5,15.25,265,20.43520876,0.074989725,0.023945319,1.39822026,2,1,231.3109255,281.5959093,240.1461673,234.4239453,389.3113505,0.135967023,-0.060743272,0.098482058,0.122598618,-0.384649584
SCPT,57353,15.5,16,15.75,227,12.00836936,0.086183686,0,1.734284447,2,1,228.9916703,278.7724682,224.8175203,221.6491401,398.0987183,-0.008735611,-0.205445905,0.009660965,0.023854336,-0.561749993
SCPT,57353,16,16.5,16.25,242.3333333,7.986802334,0.064247216,0.054885134,1.910005265,2,1,213.5846319,260.0160736,200.2102165,205.7546162,385.0634587,0.126281032,-0.070429262,0.190946292,0.163629913,-0.46309396
SCPT,57353,16.5,17,16.75,211,3.295680046,0.057716622,0.032772001,2.412621879,2,1,187.2314363,227.9339224,164.1077351,181.0462024,380.1611375,0.119512655,-0.077197639,0.251335,0.153105873,-0.588737075
SCPT,57353,17,17.4,17.2,206,2.0771,0.0299,0.0915,2.555956348,2,1,164.146304,199.8302831,135.3118651,161.0931962,349.1803306,0.227118041,0.030407747,0.420293943,0.245893113,-0.527712327
SCPT,57347,0,0.5,0.25,80,4.782854491,0.036399258,0.0005463,2.07663299,2,1,111.3593609,135.5679177,252.3271316,56.07885668,121.8558348,-0.330735823,-0.527446117,-1.148699752,0.355267779,-0.420812029
SCPT,57347,0.5,1,0.75,94,12.61967797,0.082381938,0.000786927,1.716361454,2,1,158.0132966,192.3640132,232.5166267,94.54825733,181.7687506,-0.519384403,-0.716094697,-0.905666953,-0.005815581,-0.659440496
SCPT,57347,1,1.5,1.25,116,9.966644248,0.081362413,0.000766304,1.856027429,2,1,165.0758273,200.9618767,236.102435,105.7592941,207.1034877,-0.352814736,-0.549525031,-0.710675567,0.092424489,-0.579628418
SCPT,57347,1.5,2,1.75,134,6.417981894,0.059904201,0.001198648,2.043834849,2,1,158.0497861,192.4084352,223.6062558,106.4308518,216.3132517,-0.165070285,-0.361780579,-0.512046919,0.230344305,-0.478887797
SCPT,57347,2,2.5,2.25,125,8.243462899,0.064226533,0.0038162,1.910662299,2,1,169.3147119,206.122258,222.8187276,119.0955916,233.1986346,-0.303445447,-0.500155741,-0.578044823,0.048387276,-0.623576862
SCPT,57347,2.5,3,2.75,127,11.52980328,0.092637033,0.001712009,1.801894743,2,1,187.9029832,228.7514578,239.174975,136.2982537,258.0462454,-0.391738696,-0.58844899,-0.63300831,-0.07065844,-0.708951728
SCPT,57347,3,3.5,3.25,102,11.24707106,0.076920697,0.007974192,1.767132448,2,1,186.6314011,227.2034448,228.8533938,140.126662,262.7737041,-0.604162741,-0.800873035,-0.808108783,-0.317573929,-0.946320408
SCPT,57347,3.5,4,3.75,121,5.983747901,0.059025784,0.018464302,2.069622816,2,1,171.0272542,208.2070921,214.2413798,130.2767335,262.0592527,-0.346032379,-0.542742674,-0.571312777,-0.073870361,-0.772780088
SCPT,57347,4,4.5,4.25,129,9.7581915,0.054799101,0.009446477,1.769394747,2,1,182.663942,222.3734946,212.7967045,143.8609731,268.8942819,-0.347835678,-0.544545972,-0.500524867,-0.109034964,-0.734505894
SCPT,57347,4.5,5,4.75,150,12.59030887,0.075347639,0.023009118,1.694278614,2,1,196.8547755,239.6492919,227.7343065,158.063025,288.8285343,-0.271830983,-0.468541277,-0.417544333,-0.052358552,-0.655197911
SCPT,57347,5,5.5,5.25,123,10.4136055,0.059924886,0.029072304,1.7518946,2,1,190.6339924,232.0761647,215.9763485,155.1751308,287.1627552,-0.438170964,-0.634881259,-0.562984549,-0.23237,-0.847864791
SCPT,57347,5.5,6,5.75,165,11.42385416,0.07513452,0.035952499,1.753210876,2,1,200.1157177,243.6191346,226.1524796,164.3527212,302.8424232,-0.192950314,-0.389660608,-0.315263986,0.003930617,-0.607267141
SCPT,57347,6,6.5,6.25,219,12.96679164,0.082681192,0.03433753,1.700403312,2,1,206.7368502,251.6796437,231.8526858,172.6789977,313.4800667,0.057625001,-0.139085294,-0.057030465,0.237637363,-0.358664045
SCPT,57347,6.5,7,6.75,185,16.77278954,0.100270078,0.032016873,1.595200613,2,1,217.9974912,265.3882502,244.7156155,186.0364346,328.397543,-0.16412773,-0.360838024,-0.279740958,-0.005586714,-0.573869071
SCPT,57347,7,7.5,7.25,180.5,11.60467153,0.092657283,0.03594916,1.795592471,2,1,211.8025095,257.8465334,233.917591,178.7966247,330.0839677,-0.159923504,-0.356633798,-0.2592381,0.009481793,-0.603616292
SCPT,57347,7.5,8,7.75,183,14.90613176,0.100873176,0.029285183,1.669103011,2,1,220.5957635,268.5513642,242.5777382,190.1712146,340.0680873,-0.186845749,-0.383556043,-0.281836076,-0.038438643,-0.619659701
SCPT,57347,8,8.5,8.25,201,14.38559017,0.104255467,0.053331636,1.699788842,2,1,222.8586883,271.3062292,242.9544278,193.0504773,346.8917883,-0.103232978,-0.299943272,-0.189568978,0.040353213,-0.545707974
SCPT,57347,8.5,9,8.75,191.5,16.54279728,0.138293409,0.06091184,1.694196756,2,1,236.5202203,287.9376595,259.4566311,204.9782453,365.6529518,-0.211145894,-0.407856188,-0.303701755,-0.068016045,-0.646796856
SCPT,57347,9,9.5,9.25,215.5,18.00098624,0.130541111,0.058246827,1.62581642,2,1,237.1665574,288.7245047,258.6811301,209.7150577,368.296608,-0.095801759,-0.292512053,-0.182635236,0.027211168,-0.535927704
SCPT,57347,9.5,10,9.75,210,17.38438317,0.148195254,0.058407059,1.683951093,2,1,243.1219744,295.9745776,263.5966237,213.9863931,379.3488404,-0.146455739,-0.343166033,-0.227312463,-0.018804899,-0.591348674
SCPT,57347,10,10.5,10.25,174,13.92437437,0.127322066,0.069106731,1.77568113,2,1,235.1804669,286.3066554,249.1864684,207.5295473,376.0591522,-0.301297865,-0.498008159,-0.359146186,-0.176218427,-0.770691152
SCPT,57347,10.5,11,10.75,200,14.62644379,0.143662199,0.082025599,1.781084009,2,1,241.8745574,294.4559829,255.7282445,213.9269669,386.785766,-0.190101867,-0.386812162,-0.245797969,-0.067317314,-0.659553597
SCPT,57347,11,11.5,11.25,201.5,15.78542314,0.148198593,0.083423951,1.743446997,2,1,245.8522874,299.2984368,259.1690043,219.6088678,393.07137,-0.198941516,-0.395651811,-0.251690994,-0.086058709,-0.668201817
SCPT,57347,11.5,12,11.75,184,12.09875223,0.134077219,0.088134094,1.877064392,2,1,237.9948997,289.7329213,244.8294385,212.1590446,391.5127603,-0.257313486,-0.45402378,-0.285626041,-0.142400446,-0.755082351
SCPT,57347,12,12.5,12.25,162.5,13.42052161,0.135212844,0.095158534,1.815894064,2,1,241.8164426,294.3852345,248.1257238,218.0147904,396.40457,-0.397500935,-0.594211229,-0.423257567,-0.293884905,-0.891757329
SCPT,57347,12.5,13,12.75,210.5,16.12292498,0.159675918,0.095315148,1.752753051,2,1,253.0097335,308.0118495,261.7544355,229.5027908,409.7479492,-0.183942307,-0.380652602,-0.217921142,-0.086429536,-0.666056559
SCPT,57347,13,13.5,13.25,233.5,18.26872204,0.166350419,0.095561568,1.688282284,2,1,258.1218585,314.235306,268.1018515,236.9880672,416.3519887,-0.100249716,-0.29696001,-0.138184874,-0.014827713,-0.578348952
SCPT,57347,13.5,14,13.75,227,17.10818383,0.168090602,0.10046405,1.731897325,2,1,258.6081948,314.8273676,265.3350642,237.395756,420.6401275,-0.130364138,-0.327074432,-0.156043403,-0.044778588,-0.616827647
SCPT,57347,14,14.5,14.25,204,16.60749652,0.157882204,0.108349013,1.730956726,2,1,256.5869213,312.3666868,260.6679626,237.5050573,420.92596,-0.229347488,-0.426057782,-0.24512743,-0.152068923,-0.724336957
SCPT,57347,14.5,15,14.75,205.5,16.49397644,0.163336353,0.111053749,1.745591528,2,1,258.9667068,315.263817,261.2967246,240.2343327,426.4747641,-0.231253474,-0.427963769,-0.240210604,-0.156168799,-0.730107161
SCPT,57347,15,15.5,15.25,235,16.21386889,0.15278725,0.114452841,1.736167235,2,1,257.0081482,312.8794848,257.061494,240.5388035,426.3188325,-0.089522275,-0.28623257,-0.089729818,-0.023295907,-0.595601985
SCPT,57347,15.5,16,15.75,212.5,18.47575727,0.164183268,0.107570257,1.676631433,2,1,263.2144687,320.4350053,265.5258237,248.7958265,434.2731231,-0.214027182,-0.410737476,-0.222770112,-0.157690598,-0.714731664
SCPT,57347,16,16.5,16.25,235,16.30170632,0.172044295,0.120456455,1.768410696,2,1,263.9796578,321.3665399,261.0808716,247.4432897,439.9845709,-0.116286532,-0.312996826,-0.105244698,-0.051595909,-0.627154146
SCPT,57347,16.5,17,16.75,243,18.67883653,0.198446325,0.135519676,1.729172223,2,1,273.9520214,333.5068087,273.3129014,257.5111904,452.1342362,-0.119891543,-0.316601838,-0.117555855,-0.058001733,-0.620917675
SCPT,57347,17,17.5,17.25,184,12.25890214,0.146517047,0.087640201,1.890807752,2,1,252.6032072,307.5169479,240.1379245,238.274025,436.5357738,-0.316884149,-0.513594443,-0.266277686,-0.258485619,-0.86393457
SCPT,57347,17.5,18,17.75,185.5,10.1915046,0.09871353,0.03451421,1.881192402,2,1,234.7577153,285.7920012,217.6005274,226.3302059,417.1298997,-0.235499101,-0.432209396,-0.159606057,-0.198940139,-0.810342801
SCPT,57347,18,18.5,18.25,209,15.1908168,0.108138315,0.038746771,1.676402046,2,1,248.1616808,302.1098722,237.7826333,243.4147781,426.3405602,-0.17174622,-0.368456515,-0.129022699,-0.152432642,-0.712904212
SCPT,57347,18.5,19,18.75,200.5,15.80756048,0.129461648,0.122396359,1.702972758,2,1,256.4826124,312.239702,245.3162608,250.3735489,439.5589769,-0.246246628,-0.442956922,-0.201733992,-0.222139751,-0.784957652
SCPT,57347,19,19.5,19.25,233.5,18.75074099,0.153507515,0.134727235,1.648446153,2,1,267.2366749,325.3316043,259.7871399,262.1723304,452.9786573,-0.134952612,-0.331662906,-0.106680526,-0.11581996,-0.662662933
SCPT,57347,19.5,20,19.75,254,23.15131397,0.191668828,0.128736191,1.586476685,2,1,281.3987734,342.5724198,279.7845937,277.25014,470.0122796,-0.102438519,-0.299148813,-0.096685732,-0.087585864,-0.615424554
SCPT,57348,0,0.5,0.25,84,4.69913022,0.083225312,0,2.316244406,2,1,122.1659779,148.7237992,323.5572898,59.91081617,135.6690394,-0.374563796,-0.57127409,-1.348559393,0.33795974,-0.479401587
SCPT,57348,0.5,1,0.75,89,7.80633612,0.058001135,0.000786298,1.914498165,2,1,144.3979632,175.7888247,227.6989742,85.69710541,173.047033,-0.483936751,-0.680647045,-0.939388098,0.037817321,-0.664927055
SCPT,57348,1,1.5,1.25,102,9.888247469,0.100120462,0.000709298,1.918509043,2,1,169.602443,206.4725393,249.7995817,107.4738721,212.7526149,-0.508484315,-0.705194609,-0.89568611,-0.052274954,-0.735157245
SCPT,57348,1.5,2,1.75,117,3.251063314,0.040408482,0.000542361,2.33483036,2,1,136.3970935,166.0486356,209.1105417,93.39896919,204.4887161,-0.153396502,-0.350106796,-0.580689085,0.225293626,-0.558338861
SCPT,57348,2,2.5,2.25,125,0.799400846,0.017246623,0.038158861,2.979125476,2,1,100.3700154,122.189584,167.181618,76.30976742,193.1950063,0.219450226,0.022739932,-0.290767017,0.493512794,-0.435386337
SCPT,57348,2.5,3,2.75,110,4.997258943,0.027875682,0.020895256,2.013162865,2,1,149.494726,181.9935795,189.4652807,109.3744588,219.3855357,-0.306780749,-0.503491043,-0.543725427,0.005702969,-0.690350253
SCPT,57348,3,3.5,3.25,142,6.33576372,0.0412271,0.011175168,1.961718276,2,1,163.6342491,199.206912,201.7402082,122.5035669,241.2824134,-0.141806691,-0.338516986,-0.351153714,0.14768691,-0.53014103
SCPT,57348,3.5,4,3.75,131,6.245645109,0.042726172,0.018249972,1.979116463,2,1,166.9627613,203.2590137,201.9046386,127.6136038,251.3575629,-0.242573478,-0.439283772,-0.432598176,0.026190345,-0.651679156
SCPT,57348,4,4.5,4.25,135.5,7.664328956,0.056883898,0.023152917,1.924298801,2,1,179.2135982,218.173076,212.9591553,139.3747194,269.7201619,-0.27960674,-0.476317034,-0.452128748,-0.028194488,-0.688413344
SCPT,57348,4.5,5,4.75,129,7.170484189,0.051510821,0.028975472,1.94010108,2,1,178.3033232,217.0649152,207.5277244,141.2260538,273.75284,-0.323673759,-0.520384053,-0.475452538,-0.090549421,-0.752413251
SCPT,57348,5,5.5,5.25,127.5,8.453523237,0.060650854,0.033083774,1.881171938,2,1,187.322492,228.0447728,214.6094044,150.7353315,287.1691643,-0.384715323,-0.581425617,-0.520703288,-0.167409163,-0.8119551
SCPT,57348,5.5,6,5.75,149.5,8.860670714,0.066860302,0.037689971,1.876406398,2,1,192.5545334,234.4142146,218.2881787,156.9211056,297.7233506,-0.253083011,-0.449793306,-0.378519718,-0.048446774,-0.688868309
SCPT,57348,6,6.5,6.25,143.5,10.77445344,0.084274881,0.03997228,1.818080698,2,1,204.2269319,248.624091,230.0941964,168.401028,313.8286433,-0.352896752,-0.549607046,-0.47215374,-0.160013171,-0.78251208
SCPT,57348,6.5,7,6.75,161.5,10.77947437,0.092196599,0.040189453,1.842892129,2,1,208.7903377,254.1795416,233.5903446,173.3496669,323.7723098,-0.256825437,-0.453535731,-0.369063774,-0.070805608,-0.695535379
SCPT,57348,7,7.5,7.25,167.5,9.211221872,0.07784097,0.03400851,1.892369273,2,1,202.8048984,246.8929198,222.6270349,170.4641857,322.1401252,-0.191261074,-0.387971368,-0.284514531,-0.017541869,-0.654003271
SCPT,57348,7.5,8,7.75,216.5,11.65938051,0.095444464,0.056896213,1.803334092,2,1,214.7796943,261.4709322,235.1818447,182.7205629,337.0180281,0.007977722,-0.188732572,-0.082768475,0.16963254,-0.442545877
SCPT,57348,8,8.5,8.25,207.5,14.50211211,0.120989716,0.057395152,1.736263976,2,1,227.9369192,277.4884233,250.2715471,195.67769,353.6913152,-0.093937581,-0.290647875,-0.187415177,0.058662473,-0.533293202
SCPT,57348,8.5,9,8.75,238.5,14.65262626,0.124300995,0.056777234,1.737704746,2,1,230.7220342,280.8789982,251.384763,199.6525124,360.2936913,0.033155639,-0.163554655,-0.052615375,0.177790893,-0.412550198
SCPT,57348,9,9.5,9.25,218.5,16.21793877,0.127166278,0.064337846,1.681128508,2,1,234.6300352,285.6365646,254.7974517,206.1399508,366.7614656,-0.071223941,-0.267934235,-0.153682908,0.058230703,-0.517925665
SCPT,57348,9.5,10,9.75,235,17.38754903,0.144748879,0.066695581,1.676853219,2,1,242.1948689,294.8459273,262.6507382,213.5744822,378.1907173,-0.030157131,-0.226867425,-0.111239644,0.09559988,-0.475813097
SCPT,57348,10,10.5,10.25,240.5,15.52478456,0.143582279,0.073399989,1.744298122,2,1,241.5524455,294.0638466,258.5032107,212.9199169,382.2886846,-0.004366525,-0.20107682,-0.072188025,0.121803972,-0.463455953
SCPT,57348,10.5,11,10.75,230,15.48935947,0.14660059,0.081964166,1.751729461,2,1,243.6981245,296.6759777,258.9325517,216.0629038,387.9697111,-0.057850956,-0.25456125,-0.118488301,0.062509722,-0.522847963
SCPT,57348,11,11.5,11.25,238,16.16578983,0.151845401,0.084704991,1.735927205,2,1,247.1998439,300.9389404,261.4622874,220.8082071,394.3850255,-0.03792642,-0.234636715,-0.094019383,0.07497619,-0.505056981
SCPT,57348,11.5,12,11.75,256,15.35531523,0.148591939,0.088961101,1.761383316,2,1,246.7832231,300.4317499,258.1696642,221.4487872,397.4799155,0.036667132,-0.160043162,-0.008439537,0.144986091,-0.439966961
SCPT,57348,12,12.5,12.25,263,15.19010095,0.140904848,0.093943451,1.752145007,2,1,245.8160134,299.2542772,254.7682476,222.6989978,398.900652,0.067570689,-0.129139605,0.031799733,0.166332958,-0.416558361
SCPT,57348,12.5,13,12.75,248.5,16.24174549,0.155294934,0.099792224,1.739873382,2,1,252.0389473,306.8300229,261.1030689,229.2156946,408.290908,-0.014140783,-0.210851077,-0.049472384,0.080779388,-0.496537084
SCPT,57348,13,13.5,13.25,264,15.35474142,0.135967914,0.10288798,1.734841531,2,1,247.0246703,300.7256856,252.4788585,227.2948859,405.0567065,0.066460892,-0.130249402,0.044621587,0.149700872,-0.42807797
SCPT,57348,13.5,14,13.75,265,15.73172848,0.137749396,0.111218448,1.723506019,2,1,249.0510638,303.1925994,253.461857,230.7022,409.6398064,0.062071875,-0.134638419,0.04451648,0.138602125,-0.435548427
SCPT,57348,14,14.5,14.25,236,17.92156907,0.13211726,0.111751255,1.631684753,2,1,250.5618755,305.0318485,256.4424698,236.5991603,411.5208766,-0.059874093,-0.256584387,-0.083072545,-0.002535598,-0.556027947
SCPT,57348,14.5,15,14.75,258.5,17.12416037,0.14482306,0.118050405,1.686584904,2,1,254.7127225,310.0850535,258.0347492,239.1352573,419.9735808,0.014759362,-0.181950932,0.001801431,0.077866372,-0.485296112
SCPT,57348,15,15.5,15.25,229,17.7082339,0.128940626,0.120158592,1.631383316,2,1,251.4333552,306.0927802,254.1325373,240.2048789,417.2892521,-0.093455962,-0.290166256,-0.104133928,-0.047770218,-0.600057628
SCPT,57348,15.5,16,15.75,217,11.59458634,0.097227109,0.047459472,1.812651894,2,1,235.1087273,286.2193202,225.9561483,222.7507515,404.2827264,-0.080150723,-0.276861017,-0.040443593,-0.026156086,-0.622217098
SCPT,57348,16,16.5,16.25,243.5,16.74270267,0.119701416,0.083245524,1.646822082,2,1,250.0471572,304.4052349,248.3012857,241.028889,419.8004533,-0.026532586,-0.223242881,-0.019525928,0.010200145,-0.544662545
SCPT,57348,16.5,17,16.75,275,19.04734305,0.172226051,0.1393525,1.67297559,2,1,267.8784289,326.11287,268.3940825,255.2170687,443.9452682,0.026237844,-0.170472451,0.02431474,0.074656665,-0.478930187
SCPT,57348,17,17.5,17.25,278,19.78867882,0.185965569,0.134382192,1.669299077,2,1,272.4056199,331.624233,273.0263678,260.3861481,451.876288,0.020328908,-0.176381386,0.018052738,0.0654554,-0.485787329
SCPT,57348,17.5,18,17.75,215.5,6.498446402,0.121182983,0.034430895,2.207712133,2,1,227.2643852,276.6696863,204.7649285,215.7710465,426.9761259,-0.053153123,-0.249863417,0.051098279,-0.001256966,-0.683767191
SCPT,57348,18,18.5,18.25,222,11.01157912,0.079713936,0.082306749,1.791746162,2,1,232.0992281,282.555582,214.3065499,226.5857734,408.7942171,-0.044487606,-0.2411979,0.035269916,-0.020446182,-0.610534511
SCPT,57348,18.5,19,18.75,243.5,14.39480492,0.129828627,0.157982435,1.76128839,2,1,254.8135331,310.2077794,241.4139159,247.0788514,439.4162261,-0.045415092,-0.242125387,0.008603989,-0.01459058,-0.590330145
SCPT,57348,19,19.5,19.25,209.5,16.09230497,0.130235732,0.112411894,1.693778765,2,1,257.8592767,313.9156412,246.3647925,252.9875045,442.8987408,-0.207690258,-0.404400552,-0.162089594,-0.188616359,-0.748617429
SCPT,57348,19.5,20,19.75,271,19.34080366,0.166605807,0.109309519,1.653826991,2,1,272.2259344,331.4054853,264.6029809,267.0384013,460.9133424,-0.004513542,-0.201223836,0.023888304,0.014726348,-0.531091227
SCPT,196093,1.5,2,1.75,154,1.841700084,0.041988124,0.00982473,2.709606097,1,1,124.8560055,151.9986154,371.7024653,86.47307302,204.9472113,0.209791485,0.013081191,-0.881141107,0.577119531,-0.285799838
SCPT,196093,2,2.5,2.25,178,2.345077361,0.041305446,0.014130171,2.55715577,1,1,134.4381179,163.6637957,270.5006425,95.91948907,218.4014349,0.280679547,0.083969253,-0.418490923,0.618274366,-0.204551264
SCPT,196093,2.5,3,2.75,194,1.985859079,0.035485257,0.016867398,2.623552513,1,1,132.1038219,160.8220441,244.7810831,97.80125327,225.0455875,0.384270016,0.187559722,-0.232506114,0.684920768,-0.148444834
SCPT,196093,3,3.5,3.25,184,1.230534952,0.036830808,0.02155131,2.919262081,1,1,122.9675177,149.6995868,242.9985675,95.93373942,235.0888468,0.403015521,0.206305226,-0.278119791,0.651278019,-0.245027757
SCPT,196093,3.5,4,3.75,217,1.177491289,0.036075582,0.029495365,2.94123243,1,1,123.7818324,150.6909264,227.2671612,99.0320398,243.0362865,0.561376754,0.36466646,-0.046228893,0.784453921,-0.113313406
SCPT,196093,4,4.5,4.25,201,1.844077517,0.043183604,0.029945482,2.716431035,1,1,139.699805,170.0693278,223.3278938,111.0309423,257.6540926,0.363809038,0.167098744,-0.105336159,0.593495986,-0.248313051
SCPT,196093,4.5,5,4.75,223,2.397861454,0.051289453,0.03167652,2.596773337,1,1,150.8331856,183.6230085,222.3367227,120.645172,271.5356754,0.390997276,0.194286982,0.00297877,0.614317996,-0.19692176
SCPT,196093,5,5.5,5.25,270,2.101881541,0.056533149,0.032971687,2.706311542,1,1,150.5152385,183.2359425,221.6647765,122.7081116,281.7768348,0.584357628,0.387647333,0.197255734,0.7886135,-0.042693433
SCPT,196093,5.5,6,5.75,276,3.028047551,0.062477364,0.030778591,2.511754039,1,1,164.3461798,200.0736101,220.5808993,133.7518804,292.9042633,0.51842581,0.321715516,0.224136348,0.724414421,-0.059444944
SCPT,196093,6,6.5,6.25,302,2.813187764,0.063991269,0.029445091,2.562627353,1,1,164.269846,199.9806821,217.1081166,135.7165915,299.9217053,0.608916539,0.412206245,0.330031555,0.799858192,0.006905559
SCPT,196093,6.5,7,6.75,281,2.53621978,0.067108367,0.027909548,2.638317319,1,1,163.4689594,199.0056896,214.470757,137.139347,307.4825468,0.541731548,0.345021254,0.270181271,0.717357129,-0.090063658
SCPT,196093,7,7.5,7.25,292,2.503122718,0.064476573,0.028887287,2.634821936,1,1,163.8647942,199.4875755,208.6521994,139.1648905,311.4401103,0.57771214,0.381001846,0.336085054,0.74109431,-0.064453255
SCPT,196093,7.5,8,7.75,274,3.125110519,0.065663043,0.028798257,2.505496161,1,1,172.3053211,209.7629996,208.1545346,146.5956362,318.015135,0.46386008,0.267149786,0.274847348,0.625450084,-0.14897087
SCPT,196093,8,8.5,8.25,267,2.621444323,0.074467789,0.027824271,2.646960015,1,1,170.3036043,207.326127,208.1133348,146.9659755,327.9887224,0.449665907,0.252955612,0.249165848,0.597047558,-0.205730567
SCPT,196093,8.5,9,8.75,274,3.072514215,0.077729881,0.026868254,2.561668075,1,1,177.3055652,215.8502533,209.1170999,153.3901893,335.1635323,0.435253505,0.238543211,0.270233725,0.580143174,-0.201490463
SCPT,196093,9,9.5,9.25,284,2.765717837,0.077289469,0.028573144,2.621989327,1,1,174.9159984,212.9412154,204.1078636,153.3645083,339.3948716,0.484668389,0.287958095,0.330325641,0.616156743,-0.178190004
SCPT,196093,9.5,10,9.75,290,2.897619383,0.081334035,0.03474046,2.607792508,1,1,178.4215697,217.2088675,204.0295933,157.3382988,346.3541592,0.485731804,0.289021509,0.351615874,0.611482666,-0.17758091
