NZTM_X,NZTM_Y,Vs30,xcoord,ycoord
1575568.89,5191489.8,290,172.6981537,-43.42908689
1575568.63,5181534.77,250.13,172.697704,-43.51872413
1575568.5,5197986.4,245.79,172.6984391,-43.37058933
1575568.01,5182573.75,283.61,172.697743,-43.50936897
1575568,5204750,302.58,172.6987342,-43.30968696
1575567.8,5177893,276.45,172.6975299,-43.55151503
1575567.42,5177999.73,274.18,172.69753,-43.55055401
1575567.08,5186215.78,251.57,172.697895,-43.47657543
1575566.82,5186202.79,264.14,172.6978912,-43.47669238
1575566.8,5186136.2,272.67,172.697888,-43.47729197
1575566.7,5204566.64,289.16,172.69871,-43.31133798
1575566.54,5185816.09,268.29,172.6978704,-43.4801743
1575565.48,5191469.89,267.94,172.6981107,-43.42926606
1575565.06,5191413.48,270.32,172.6981029,-43.42977398
1575565,5181973,267.8,172.6976788,-43.51477812
1575564.98,5178052.39,261.08,172.6975021,-43.55007978
1575564.04,5178119.48,264.8,172.6974935,-43.54947566
1575564.03,5182040.8,279.89,172.6976698,-43.51416761
1575564,5186120,265.55,172.6978526,-43.47743775
1575564,5190975,285.43,172.6980702,-43.43372214
1575563.74,5183234.53,285.75,172.6977199,-43.50341906
1575562.74,5186162.73,256.79,172.697839,-43.47705296
1575562.51,5191269.54,275.41,172.698065,-43.43106997
1575562.19,5185779.68,253.98,172.697815,-43.480502
1575562,5191051,279.79,172.6980489,-43.43303775
1575561.76,5177857.13,229.27,172.6974535,-43.55183781
1575561.3,5179016.36,267.6,172.6975,-43.54139997
1575561,5191016,300.67,172.698035,-43.43335287
1575560.9,5191458,267.94,172.6980535,-43.42937297
1575560.79,5177800.19,254.98,172.6974389,-43.55235047
1575560.74,5197903.48,260.73,172.6983396,-43.37133572
1575560.44,5177804.35,275.66,172.6974348,-43.55231301
1575560,5183320,256.8,172.6976775,-43.50264935
1575560,5177930,263.64,172.697435,-43.55118163
1575559.49,5191254.31,274.65,172.698027,-43.43120701
1575559.15,5178136.07,271.31,172.6974337,-43.54932613
1575558.99,5182696.66,252.3,172.697637,-43.50826198
1575558.74,5177812.85,260.56,172.6974141,-43.55223642
1575558.74,5177812.85,260.58,172.6974141,-43.55223642
1575558.51,5178077.31,251.55,172.6974232,-43.54985519
1575558.49,5185950.36,258.16,172.6977769,-43.47896504
1575558.1,5191302.62,271.66,172.698012,-43.43077196
1575557.66,5177905.4,271.56,172.6974049,-43.55140305
1575556.74,5181471.77,251.62,172.697554,-43.519291
1575556.5,5191318.6,264.12,172.6979929,-43.43062802
1575556.43,5179172.39,260.06,172.6974467,-43.5399949
1575556.17,5191523.95,259.23,172.6979981,-43.42877898
1575556.03,5191160,259.99,172.69798,-43.43205609
1575555.51,5181428.2,261.45,172.6975369,-43.51968327
1575555.45,5191224.21,275.89,172.6979757,-43.4314779
1575555.34,5177826.45,269.98,172.6973726,-43.55211385
1575555.34,5177826.45,270,172.6973726,-43.55211385
1575555.31,5181673.51,278.59,172.6975454,-43.51747446
1575555.16,5177950.26,275.32,172.697376,-43.55099905
1575554.89,5178104.23,266.6,172.6973796,-43.54961268
1575554.35,5191399,276.89,172.69797,-43.42990401
1575553.88,5182592.58,259.19,172.6975691,-43.50919896
1575553.86,5204618.34,307.05,172.698554,-43.31087203
1575553.79,5186200.98,251.6,172.69773,-43.47670826
1575553.79,5191384.08,269.66,172.6979624,-43.43003833
1575553.65,5191279.72,280.68,172.697956,-43.43097802
1575553.44,5185795.85,270.97,172.6977075,-43.48035612
1575552.79,5185746.55,254.6,172.6976973,-43.48080001
1575552.63,5181536.77,253.29,172.6975061,-43.5187056
1575552.49,5191439.9,269.6,172.6979488,-43.42953567
1575552.2,5186269.75,262.58,172.6977135,-43.47608898
1575552.14,5183247.27,261.55,172.697577,-43.50330397
1575551.8,5177874.6,274.48,172.697331,-43.55168019
1575550.9,5182628.5,259.44,172.6975338,-43.50887544
1575550.42,5179365.38,221.53,172.697381,-43.538257
1575550.4,5191433.8,269.6,172.6979227,-43.42959053
1575550.39,5191263.94,271.78,172.697915,-43.43112
1575549.34,5177786.21,271.25,172.6972965,-43.55247598
1575549.08,5182490.09,261.66,172.6975051,-43.51012164
1575549.05,5185833.74,245.61,172.6976549,-43.48001481
1575549.04,5191200.44,271.03,172.6978955,-43.43169173
1575548.99,5186141.47,242.62,172.697668,-43.47724394
1575548.75,5179488.69,239.01,172.6973659,-43.53714665
1575548.72,5183193.41,259.46,172.6975322,-43.50378882
1575548.53,5185854.9,250.25,172.6976495,-43.47982426
1575548.51,5177395.12,248.46,172.6972686,-43.55599736
1575548.31,5185722.85,269.04,172.6976408,-43.48101326
1575548.22,5186152.02,255.66,172.697659,-43.47714892
1575547.49,5181481.29,189.87,172.69744,-43.51920498
1575547.4,5183279.48,252,172.6975198,-43.50301379
1575547.22,5186520.61,278.09,172.6976631,-43.47383002
1575547,5177989,264.98,172.6972767,-43.55064996
1575547,5186094,266.04,172.6976413,-43.4776713
1575546.83,5186493.84,280.65,172.6976571,-43.47407105
1575546.72,5183225.25,283.92,172.6975089,-43.50350206
1575546.32,5191293.36,273.51,172.697866,-43.43085496
1575546.16,5190991.98,284.13,172.6978506,-43.43356866
1575545.64,5181524.77,258.31,172.6974191,-43.51881342
1575545.49,5191460.89,265.67,172.6978633,-43.42934644
1575545.18,5183296,250.02,172.6974931,-43.50286497
1575544.79,5177811.68,263.95,172.6972413,-43.55224649
1575544,5177439,272.26,172.6972148,-43.55560211
1575543.89,5191249.15,275.39,172.697834,-43.43125296
1575543.81,5191269.36,273.84,172.6978339,-43.43107098
1575543.64,5177825.15,274.58,172.6972277,-43.55212517
1575543.64,5177825.15,274.6,172.6972277,-43.55212517
1575543.21,5204602.53,305.28,172.698422,-43.31101404
1575543.08,5183248.34,254.5,172.6974649,-43.50329404
1575542.93,5182580.43,263.55,172.697433,-43.50930801
1575542.92,5181469.83,258.74,172.697383,-43.51930802
1575542.9,5191456.6,265.67,172.6978311,-43.42938499
1575542.89,5183258.56,262.29,172.697463,-43.50320201
1575542.75,5191496.47,261.28,172.697831,-43.42902598
1575542.61,5182565.36,276.51,172.6974284,-43.50944369
1575541.57,5177777.74,268.75,172.6972,-43.55255199
1575541.49,5191436.9,267.21,172.6978128,-43.42956233
1575541.12,5191520.78,260.76,172.697812,-43.42880703
1575540.39,5185699.14,279.97,172.6975418,-43.48122649
1575540.13,5182616.99,258.9,172.6974001,-43.50897872
1575539,5182175,270.49,172.6973662,-43.51295843
1575538.64,5178033.15,275.08,172.6971752,-43.55025215
1575538.18,5183572.75,266.42,172.6974189,-43.50037284
1575538.17,5177861.3,327.64,172.6971616,-43.55179949
1575538.15,5178037.42,284.29,172.6971693,-43.55021369
1575538.12,5181457.49,259.08,172.697323,-43.51941897
1575538.09,5183313.61,231.64,172.6974061,-43.50270617
1575537.91,5191312.54,277.44,172.697763,-43.43068198
1575537.41,5185771.96,261.53,172.6975082,-43.48057071
1575537.32,5183232.55,246.77,172.697393,-43.50343603
1575537.3,5191439.5,267.21,172.6977611,-43.42953878
1575537.21,5191505.44,262.67,172.697763,-43.42894503
1575536.85,5183182.13,274.03,172.6973849,-43.50389
1575536.67,5191066.73,287.84,172.6977367,-43.43289528
1575536.05,5183304.85,235.54,172.6973805,-43.50278498
1575535.65,5181558.32,252.52,172.697297,-43.518511
1575535.12,5190945.15,297.53,172.6977121,-43.43398997
1575535.09,5184224.26,245.15,172.69741,-43.49450642
1575534.71,5181484.79,249.13,172.697282,-43.51917305
1575534.68,5180167.31,203.85,172.6972224,-43.53103581
1575534.68,5191491.46,261.1,172.6977311,-43.42907083
1575534.14,5190968.02,304.56,172.697701,-43.43378401
1575534.03,5185921.6,259,172.6974732,-43.47922321
1575534,5204662,294.69,172.6983111,-43.31047825
1575533.8,5177891.2,285.18,172.6971089,-43.55153013
1575533.76,5185761.04,259.33,172.6974626,-43.48066891
1575533.58,5178098.95,240.22,172.6971155,-43.54965952
1575533.58,5178098.95,258.4,172.6971155,-43.54965952
1575532.68,5182525.8,253.88,172.6973038,-43.50979957
1575532.68,5191400.15,271.92,172.6977023,-43.42989295
1575532.26,5186026.34,252.53,172.697456,-43.47828005
1575531.98,5185795.85,250.21,172.6974422,-43.48035542
1575531.96,5185748.52,258.68,172.6974398,-43.48078159
1575531.36,5185669.23,253.8,172.6974288,-43.48149551
1575531.21,5181468.57,258.74,172.697238,-43.51931898
1575531.16,5177971.24,262.73,172.6970798,-43.55080935
1575531.05,5179150.22,311.11,172.6971316,-43.54019369
1575531,5191045,289.42,172.6976656,-43.43309076
1575530.75,5179396.74,230.09,172.697139,-43.53797399
1575530.69,5186103.53,247.89,172.69744,-43.47758496
1575530.13,5177946.73,286.92,172.6970659,-43.55103001
1575530.02,5186187.21,243.8,172.6974355,-43.47683147
1575530,5182162,269.38,172.6972543,-43.51307519
1575529.74,5194184.15,275.68,172.6977907,-43.40482486
1575529.32,5191247.54,267.56,172.6976539,-43.43126698
1575529.27,5183310.4,190.5,172.6972969,-43.50273479
1575528.98,5181571.4,259.43,172.697215,-43.51839301
1575528,5177880.3,288.27,172.6970366,-43.55162808
1575527.68,5180180.31,200.97,172.6971363,-43.53091853
1575527.68,5180149.32,211.01,172.6971349,-43.53119757
1575527.31,5191267.63,271.68,172.69763,-43.43108602
1575526.97,5185735.24,277.84,172.6973775,-43.480901
1575526.55,5178079.22,251.57,172.6970276,-43.54983694
1575525.45,5181475.32,227.06,172.697167,-43.51925801
1575525.26,5191534.41,294.68,172.6976166,-43.42868379
1575525.04,5181542.51,252.88,172.697165,-43.51865301
1575525.03,5191075.48,280.75,172.6975932,-43.43281612
1575524.99,5186163.37,251.23,172.6973722,-43.47704596
1575523.94,5186517.97,262.4,172.6973752,-43.47385303
1575523.76,5191503.35,285.56,172.6975967,-43.42896341
1575523.66,5191050.82,289.55,172.6975752,-43.43303812
1575523.44,5183180.97,268.19,172.697219,-43.50390001
1575522.87,5184345.19,197.37,172.6972643,-43.49341715
1575522.76,5182508.27,257.88,172.6971803,-43.50995709
1575522.68,5180152.32,209.8,172.6970732,-43.53117039
1575522.53,5182470.63,262.3,172.6971757,-43.51029599
1575522.46,5182637.66,253.42,172.6971824,-43.50879203
1575521.67,5177989.61,270.09,172.6969632,-43.55064364
1575521.62,5185759.77,257.23,172.6973124,-43.48067995
1575521.28,5181554.82,259.37,172.697119,-43.51854205
1575520.62,5185721.14,260.1,172.6972983,-43.48102775
1575520.08,5178034.07,200.52,172.6969455,-43.55024326
1575520.07,5179127.42,303.84,172.6969947,-43.54039863
1575520.01,5183269.79,257.41,172.6971805,-43.50310014
1575519.63,5182332.45,270.29,172.6971336,-43.51154009
1575518.92,5182559.13,257.39,172.6971351,-43.50949901
1575518.31,5183252.79,258.55,172.6971587,-43.50325316
1575517.75,5191188.36,286.64,172.6975083,-43.43179948
1575517.75,5191188.36,286.71,172.6975083,-43.43179948
1575516.49,5177974.13,268.11,172.6968983,-43.55078285
1575516.24,5182139.66,255.66,172.697083,-43.51327589
1575516.02,5175354.31,254.86,172.6967742,-43.57437189
1575515.83,5182541.04,267.07,172.697096,-43.50966179
1575515.69,5180143.32,230.58,172.6969863,-43.5312512
1575515.12,5182652.3,254.86,172.6970922,-43.50865997
1575514.91,5185871.82,268.03,172.6972345,-43.47967081
1575514.66,5182173.91,269.77,172.697065,-43.51296745
1575514.56,5186001.74,258.45,172.697236,-43.47850097
1575514.55,5178011.31,273.27,172.696876,-43.55044801
1575514.15,5183289.89,260.42,172.6971089,-43.50291897
1575514,5185942,256.4,172.6972264,-43.47903886
1575513.93,5186490.17,271.05,172.6972502,-43.47410302
1575513.57,5182439.14,260.3,172.6970635,-43.51057924
1575513,5185975,261.19,172.6972155,-43.47874169
1575512.78,5181556.9,269.71,172.697014,-43.51852304
1575511.8,5177811.95,265.17,172.6968329,-43.55224298
1575511.32,5191211.96,286.4,172.69743,-43.43158676
1575511.32,5191211.96,286.49,172.69743,-43.43158676
1575510.9,5181870.11,259.86,172.6970048,-43.51570279
1575510.55,5182434.24,269.18,172.6970259,-43.51062326
1575509.97,5182546.23,252.6,172.6970238,-43.50961487
1575509.39,5186037.81,238.87,172.6971737,-43.47817602
1575509.25,5182497.97,259.22,172.6970127,-43.51004939
1575509.13,5182094.17,252.66,172.696993,-43.51368526
1575509,5182147,253.12,172.6969938,-43.51320957
1575508.79,5185720.1,263.01,172.697152,-43.48103673
1575508.7,5181144.9,248.26,172.6969449,-43.52223261
1575508.7,5181144.9,279.24,172.6969449,-43.52223261
1575508.67,5177983.64,274.31,172.6968019,-43.55069696
1575508.45,5186160.58,243.87,172.6971676,-43.47707054
1575508.26,5178088.86,302.53,172.6968016,-43.54974954
1575507.11,5191190.59,268,172.697377,-43.43177905
1575507,5185977,251.89,172.6971414,-43.47872349
1575507,5191535,278.4,172.6973911,-43.42867788
1575507,5191181.26,286.84,172.6973752,-43.43186305
1575506,5177962.12,278.63,172.6967679,-43.55089064
1575505.92,5175617.81,213.87,172.696661,-43.57199899
1575505.11,5185859.15,261.23,172.6971128,-43.47978457
1575504.79,5191406.26,263.6,172.697358,-43.42983702
1575504.74,5175608.48,204.96,172.696646,-43.57208296
1575504.37,5191060.3,280.73,172.6973373,-43.43295213
1575503.23,5183227.43,251.26,172.6969711,-43.50348101
1575501.36,5181387.54,258.02,172.696865,-43.52004761
1575500.99,5185607.89,246.98,172.6970505,-43.48204683
1575500.82,5183288.28,253.04,172.696944,-43.50293303
1575500.26,5184242.62,181.84,172.69698,-43.49433996
1575500.19,5175338.14,226.01,172.6965774,-43.57451697
1575500,5191024,316.02,172.6972817,-43.43327884
1575499.84,5178117.68,269.34,172.6966987,-43.54948977
1575499.8,5191441.67,296,172.6972979,-43.42951801
1575499.3,5182077.86,295.68,172.6968706,-43.5138318
1575499.21,5191204.45,268.05,172.69728,-43.43165399
1575499.09,5183276.06,265.68,172.696922,-43.503043
1575499,5185951,255.26,172.6970413,-43.47895734
1575498.56,5180069.62,257.43,172.6967709,-43.53191424
1575498,5183242.52,254.02,172.696907,-43.50334497
1575496.67,5178019.02,279.99,172.696655,-43.55037801
1575495.96,5181427.24,265.2,172.6968,-43.51968996
1575495.54,5182157.61,258.13,172.6968277,-43.51311359
1575495,5185956,234.55,172.6969921,-43.47891218
1575495,5177904,260.43,172.6966291,-43.5514136
1575494.9,5179932.52,273.95,172.6967195,-43.53314859
1575494.28,5185892,277.09,172.6969803,-43.47948843
1575494.1,5191176.74,272.35,172.6972156,-43.43190333
1575493.85,5182534.73,247.91,172.6968238,-43.50971789
1575493.5,5191539,275.09,172.6972245,-43.42864142
1575492.59,5179979.08,242.35,172.696693,-43.53272928
1575492.06,5191412.55,265.55,172.697201,-43.42977996
1575491.07,5182271.14,288.21,172.6967775,-43.5120912
1575490,5182478,263.7,172.6967736,-43.51022857
1575489.79,5177952.24,296.48,172.6965668,-43.55097907
1575488.97,5186018.36,243.54,172.6969203,-43.47835048
1575488.61,5185725.34,243.02,172.6969027,-43.48098888
1575488.38,5182209.26,259.86,172.6967415,-43.51264829
1575487.9,5177789.09,258.97,172.696536,-43.55244803
1575487.81,5181750.42,245.05,172.6967137,-43.51677974
1575487.64,5182330.46,264.96,172.6967378,-43.51155696
1575487.38,5183227.6,252.57,172.696775,-43.50347896
1575487.38,5177996.11,273.26,172.6965389,-43.55058398
1575487.04,5181434.98,271.82,172.69669,-43.51961998
1575486.69,5177808.86,255.45,172.6965219,-43.55226998
1575486.4,5185851.5,242.29,172.6968811,-43.47985284
1575485.97,5191260.26,290.15,172.6971189,-43.43115103
1575485.82,5191391.42,259.77,172.6971229,-43.42997002
1575485,5190983,276.83,172.6970945,-43.43364752
1575484.9,5177616.15,261.84,172.6964911,-43.5540051
1575484.37,5182288.67,272.59,172.6966954,-43.51193314
1575483.79,5183237.47,254.02,172.696731,-43.50338997
1575483.5,5183227.47,263.88,172.696727,-43.50348
1575483.49,5186087.58,240.86,172.6968557,-43.47772703
1575483.42,5182240.33,266.85,172.6966815,-43.51236837
1575482.7,5175605.95,230.21,172.696373,-43.57210501
1575481.52,5183213.69,238.35,172.6967019,-43.50360402
1575481.4,5191514.9,282.47,172.6970739,-43.42885803
1575481.21,5177960.82,285.5,172.696461,-43.55090154
1575481.19,5183322.52,231.41,172.6967027,-43.50262408
1575481.16,5179944.5,253.67,172.6965499,-43.53304027
1575480,5182494,229.2,172.6966506,-43.51008417
1575479.91,5182527.09,262.62,172.696651,-43.50978622
1575479.78,5186055.65,256.93,172.6968084,-43.47801441
1575479,5177860,276.29,172.6964291,-43.55180926
1575478.99,5180746.18,244.61,172.6965593,-43.52582177
1575478.18,5177770.67,280.39,172.6964149,-43.55261356
1575478,5185778,276.25,172.6967739,-43.48051437
1575477.7,5185827.4,251.11,172.6967724,-43.48006956
1575476.2,5177939.32,263.84,172.696398,-43.55109496
1575475.85,5182076.68,255.64,172.6965805,-43.51384165
1575475.64,5191506.36,284.01,172.6970023,-43.42893474
1575474.95,5181426.05,260.74,172.69654,-43.51969999
1575474.8,5185899.16,270.49,172.6967398,-43.47942332
1575474.31,5185744.57,273,172.6967267,-43.48081526
1575474.01,5191166.82,285.45,172.6969669,-43.431992
1575473.66,5183221.32,263.25,172.696605,-43.50353506
1575473.54,5190895.95,237.24,172.696949,-43.43443097
1575473.52,5191298.95,292.54,172.6969668,-43.43080224
1575473.33,5182403.37,277.1,172.696564,-43.5109
1575473.07,5182115.06,265.76,172.6965478,-43.51349598
1575472,5177871,278.2,172.6963429,-43.55170998
1575471.51,5191252.65,285.14,172.6969399,-43.43121908
1575471.5,5191252.7,288.36,172.6969398,-43.43121863
1575470.24,5177890.2,261.2,172.696322,-43.55153704
1575470,5177836,257.92,172.6963166,-43.55202506
1575470,5184374,280.46,172.6966117,-43.493156
1575469.53,5186172.59,248.02,172.6966869,-43.47696113
1575469.38,5183276.55,251.34,172.6965545,-43.50303762
1575469.33,5191429.6,286.39,172.6969209,-43.4296257
1575469,5177901,262.61,172.6963071,-43.55143976
1575468.94,5185882.55,253.19,172.6966666,-43.47957269
1575468.65,5182366.44,252.95,172.6965045,-43.51123237
1575468.46,5201766.14,280.45,172.6973735,-43.33655175
1575467.76,5185994.13,259.7,172.696657,-43.47856796
1575466.94,5191197.45,282.69,172.696881,-43.43171596
1575466.85,5201788.29,267.47,172.6973546,-43.33635225
1575466.77,5191444.55,297.26,172.69689,-43.429491
1575466.46,5177964.55,286.54,172.6962785,-43.55086747
1575465.96,5183215.35,261.09,172.6965095,-43.50358856
1575465.93,5177720.82,261.56,172.696261,-43.55306202
1575465.25,5178327.43,267.5,172.69628,-43.54760002
1575465,5191406,264.85,172.6968664,-43.42983806
1575465,5191374,267.6,172.6968649,-43.43012619
1575464.65,5178249.47,261.4,172.696269,-43.54830196
1575464.35,5190972.54,253.45,172.6968389,-43.43374103
1575464.33,5191181.89,284.16,172.696848,-43.43185599
1575463.38,5179282.54,288.97,172.6963,-43.53900005
1575463,5184349,237.9,172.696524,-43.49338088
1575463,5190974,266.18,172.6968222,-43.43372784
1575462.62,5186056.24,240.73,172.6965962,-43.47800854
1575462.3,5191249.1,281.33,172.696826,-43.43125074
1575461,5182507,270.54,172.6964162,-43.50996649
1575460.72,5186027.4,255.71,172.6965714,-43.47826816
1575460.42,5183740.93,238.46,172.6964647,-43.49885596
1575460.36,5178339.63,264,172.69622,-43.54749001
1575460,5185855,244.22,172.6965548,-43.47982046
1575459.93,5183406.6,219.67,172.6964435,-43.50186631
1575459.77,5178117.13,276.3,172.6962026,-43.5494934
1575458.81,5177555.58,259.96,172.6961653,-43.55454962
1575458.58,5177609.17,258.82,172.6961649,-43.55406708
1575458.13,5186173.48,231.21,172.696546,-43.47695274
1575457.66,5177951.8,247.82,172.696169,-43.55098198
1575456.15,5191160.42,279.63,172.696746,-43.43204904
1575456.07,5175272.12,213.54,172.696028,-43.57510996
1575456.01,5185779.96,265.02,172.6965021,-43.48049601
1575455.57,5186172.64,249.25,172.6965143,-43.47696022
1575455,5177908,279.09,172.6961341,-43.55137627
1575454.43,5191516.48,296.4,172.6967407,-43.42884292
1575454.24,5177522.61,276.01,172.6961073,-43.55484633
1575453.69,5183231.07,255.63,172.6963584,-43.50344661
1575453.67,5178684.76,252.03,172.6961528,-43.5443822
1575453.21,5178308.51,257.15,172.6961301,-43.54776998
