Filename,NZTM_X,NZTM_Y,NZGD_Depth,Depth,Vs30,NZGD_Rounddown_Depth,gid,tid
CPT_5477_measurement_num_0,1575529.27,5183310.4,20.0,19,142.62,20,10,15
CPT_54797_measurement_num_0,1567808.7,5180302.9,15.0,14,125.33,15,10,16
CPT_54799_measurement_num_0,1567806.6,5180318.6,15.0,15,125.96,15,10,16
CPT_5481_measurement_num_0,1573765.66,5181880.22,20.0,19,156.5,20,10,15
CPT_54820_measurement_num_0,1574886.89,5185923.07,20.2,19,174.02,20,6,15
CPT_54823_measurement_num_0,1572180.72,5188347.06,19.97,19,193.32,19,10,15
CPT_54824_measurement_num_0,1572172.58,5188358.14,19.72,19,216.31,19,10,15
CPT_54825_measurement_num_0,1572149.62,5188369.14,20.14,20,220.33,20,10,16
CPT_54828_measurement_num_0,1571959.07,5180954.9,20.5,20,162.75,20,10,15
CPT_54829_measurement_num_0,1571946.08,5180945.91,20.5,20,160.69,20,10,15
CPT_5482_measurement_num_0,1573096.86,5182262.08,20.0,19,180.53,20,10,15
CPT_54830_measurement_num_0,1571953.07,5180924.91,20.51,20,170.26,20,10,15
CPT_54832_measurement_num_0,1570969.51,5181612.83,19.8,19,158.79,19,1,16
CPT_54833_measurement_num_0,1570964.54,5181622.36,19.82,19,163.58,19,1,16
CPT_54834_measurement_num_0,1570953.96,5181621.21,13.54,13,145.23,13,1,16
CPT_54836_measurement_num_0,1570952.95,5181610.65,13.6,13,136.26,13,1,16
CPT_54837_measurement_num_0,1578893.8,5179533.68,19.85,19,175.73,19,6,15
CPT_54838_measurement_num_0,1578905.33,5179544.04,19.76,19,183.64,19,6,15
CPT_54839_measurement_num_0,1578911.73,5179536.18,19.8,19,179.54,19,6,15
CPT_5483_measurement_num_0,1573713.39,5180282.05,20.0,19,182.5,20,10,15
CPT_5484_measurement_num_0,1573866.64,5180539.88,20.0,19,184.24,20,10,15
CPT_54850_measurement_num_0,1569081.5,5181105.08,19.26,19,163.3,19,10,15
CPT_5485_measurement_num_0,1573752.51,5180750.86,20.0,20,189.81,20,10,15
CPT_54862_measurement_num_0,1568758.27,5181028.62,14.12,14,159.22,14,10,16
CPT_54863_measurement_num_0,1568740.68,5181021.98,18.34,18,161.99,18,10,16
CPT_54902_measurement_num_0,1575964.92,5186440.97,14.38,14,180.15,14,6,15
CPT_54903_measurement_num_0,1575949.33,5186457.68,15.1,15,168.0,15,6,15
CPT_54908_measurement_num_0,1578180.38,5182914.11,25.02,25,183.57,25,6,255
CPT_54909_measurement_num_0,1578205.08,5182924.29,25.03,25,190.64,25,6,255
CPT_5490_measurement_num_0,1569647.68,5181479.8,10.11,10,122.17,10,10,15
CPT_54910_measurement_num_0,1576068.61,5186504.25,20.0,19,143.87,20,6,15
CPT_54911_measurement_num_0,1576092.82,5186494.79,20.1,20,176.57,20,6,15
CPT_54915_measurement_num_0,1575067.96,5182117.43,20.0,19,161.66,20,6,15
CPT_54919_measurement_num_0,1569087.0,5183808.0,18.58,18,153.34,18,1,16
CPT_54920_measurement_num_0,1569108.0,5183784.0,13.24,13,152.82,13,1,16
CPT_54921_measurement_num_0,1569136.0,5183763.0,19.05,18,154.52,19,1,16
CPT_54923_measurement_num_0,1569107.0,5183818.0,18.87,18,132.47,18,1,16
CPT_54925_measurement_num_0,1569146.0,5183792.0,19.04,18,146.91,19,1,16
CPT_54935_measurement_num_0,1579345.56,5176238.53,15.0,15,134.36,15,6,255
CPT_54936_measurement_num_0,1579346.91,5176219.21,15.0,15,136.71,15,6,255
CPT_54939_measurement_num_0,1572680.0,5196045.0,15.66,15,236.46,15,6,15
CPT_5493_measurement_num_0,1577097.27,5184432.74,20.01,19,190.43,20,6,15
CPT_5494_measurement_num_0,1577077.77,5184318.18,20.01,19,191.51,20,6,15
CPT_54953_measurement_num_0,1572778.0,5186796.0,15.1,14,175.78,15,6,15
CPT_54954_measurement_num_0,1572852.0,5186799.0,20.46,20,201.37,20,6,15
CPT_54955_measurement_num_0,1572925.0,5186795.0,20.1,19,190.31,20,6,15
CPT_54956_measurement_num_0,1572937.0,5186752.0,15.22,15,189.98,15,6,15
CPT_54957_measurement_num_0,1572882.0,5186774.0,15.02,14,180.26,15,6,15
CPT_54958_measurement_num_0,1572873.0,5186750.0,15.0,14,182.25,15,6,15
CPT_54959_measurement_num_0,1572807.0,5186760.0,15.1,14,189.92,15,6,15
CPT_5495_measurement_num_0,1576520.28,5184026.72,20.0,20,154.04,20,6,15
CPT_54960_measurement_num_0,1572798.0,5186714.0,15.1,14,173.38,15,6,15
CPT_54961_measurement_num_0,1572918.0,5186726.0,20.1,19,193.36,20,6,15
CPT_54962_measurement_num_0,1572887.0,5186708.0,20.08,19,186.3,20,6,15
CPT_54963_measurement_num_0,1572849.0,5186697.0,15.14,15,195.94,15,6,15
CPT_54964_measurement_num_0,1572883.0,5186664.0,15.19,15,200.63,15,6,15
CPT_54965_measurement_num_0,1572921.0,5186658.0,20.2,20,194.67,20,6,15
CPT_54966_measurement_num_0,1572932.0,5186610.0,15.18,15,188.77,15,6,16
CPT_54967_measurement_num_0,1572896.0,5186612.0,15.12,15,182.27,15,6,16
CPT_54968_measurement_num_0,1572799.0,5186651.0,15.22,15,191.16,15,6,15
CPT_5496_measurement_num_0,1576979.16,5183410.3,20.0,19,167.85,20,6,15
CPT_54972_measurement_num_0,1573464.0,5196594.0,14.03,12,263.33,14,10,15
CPT_54973_measurement_num_0,1573455.0,5196604.0,14.0,11,254.33,14,10,15
CPT_54974_measurement_num_0,1571907.0,5196848.0,13.02,12,243.79,13,10,15
CPT_5497_measurement_num_0,1576938.26,5183888.76,20.01,19,177.63,20,6,15
CPT_5498_measurement_num_0,1569146.95,5182967.0,20.0,19,149.05,20,10,16
CPT_54994_measurement_num_0,1569248.3,5183299.85,11.85,11,122.63,11,10,16
CPT_54995_measurement_num_0,1569250.72,5183319.29,16.5,16,133.08,16,10,16
CPT_54999_measurement_num_0,1572894.0,5186576.0,12.73,12,168.54,12,6,16
CPT_5499_measurement_num_0,1569050.53,5182905.79,11.62,11,144.32,11,10,16
CPT_549_measurement_num_0,1572470.95,5181328.94,11.82,11,137.95,11,10,16
CPT_54_measurement_num_0,1574777.96,5183522.75,11.14,11,132.33,11,10,16
CPT_5500_measurement_num_0,1569263.24,5182902.9,12.11,12,138.75,12,10,16
CPT_55015_measurement_num_0,1569232.17,5183325.87,16.82,16,137.33,16,10,16
CPT_55023_measurement_num_0,1571005.59,5182152.51,12.44,12,131.99,12,1,16
CPT_5502_measurement_num_0,1575400.33,5185836.59,20.0,19,170.18,20,6,16
CPT_5503_measurement_num_0,1571920.43,5181517.76,20.01,19,161.03,20,10,15
CPT_55056_measurement_num_0,1573208.72,5177039.04,17.28,17,309.37,17,8,11
CPT_55058_measurement_num_0,1576376.82,5181690.69,20.16,19,178.47,20,6,15
CPT_55059_measurement_num_0,1576402.37,5181711.05,20.22,17,162.78,20,6,15
CPT_55060_measurement_num_0,1572508.77,5181974.99,19.65,19,174.67,19,10,16
CPT_55062_measurement_num_0,1570825.88,5183012.5,20.13,20,161.52,20,10,15
CPT_55063_measurement_num_0,1570812.86,5183001.98,19.94,19,189.46,19,10,15
CPT_55064_measurement_num_0,1574664.91,5184847.07,20.13,19,185.06,20,6,15
CPT_55065_measurement_num_0,1574640.21,5184826.19,20.15,20,200.96,20,6,15
CPT_55066_measurement_num_0,1569431.15,5177650.32,20.14,19,146.71,20,10,16
CPT_55067_measurement_num_0,1569461.11,5177645.55,15.52,15,150.7,15,10,15
CPT_5506_measurement_num_0,1575340.94,5190857.0,20.06,20,171.12,20,6,15
CPT_55073_measurement_num_0,1570710.81,5177137.24,18.65,17,128.66,18,10,16
CPT_55074_measurement_num_0,1570724.77,5177137.82,15.65,14,161.58,15,10,16
CPT_55075_measurement_num_0,1571231.0,5178215.0,15.7,15,132.05,15,10,16
CPT_55077_measurement_num_0,1571232.0,5178176.0,15.29,15,143.97,15,10,16
CPT_55078_measurement_num_0,1570622.62,5180654.96,21.07,20,176.96,21,10,15
CPT_55079_measurement_num_0,1570609.16,5180654.89,21.16,20,176.62,21,10,15
CPT_5507_measurement_num_0,1575364.98,5190859.49,20.0,20,166.92,20,6,15
CPT_55082_measurement_num_0,1571573.46,5177588.71,20.02,19,168.1,20,10,15
CPT_55083_measurement_num_0,1571587.35,5177608.83,20.19,19,171.72,20,10,15
CPT_55084_measurement_num_0,1574886.9,5185923.1,20.2,19,174.02,20,6,15
CPT_55087_measurement_num_0,1576866.76,5184013.61,20.21,19,188.85,20,6,15
CPT_5508_measurement_num_0,1575284.17,5191361.98,20.0,20,178.38,20,6,16
CPT_55090_measurement_num_0,1579221.56,5179257.3,20.15,18,186.91,20,6,255
CPT_55099_measurement_num_0,1574345.12,5180930.04,20.02,20,182.08,20,10,16
CPT_5509_measurement_num_0,1579818.73,5177797.06,20.0,20,189.48,20,6,255
CPT_55102_measurement_num_0,1574789.97,5181655.33,20.3,20,176.01,20,6,16
CPT_55103_measurement_num_0,1574775.91,5181631.18,20.3,20,169.25,20,6,16
CPT_55104_measurement_num_0,1574783.5,5181634.54,20.3,20,156.35,20,6,16
CPT_5510_measurement_num_0,1579739.31,5177705.17,20.02,20,186.58,20,6,15
CPT_5512_measurement_num_0,1571607.05,5177466.15,17.41,17,155.87,17,10,15
CPT_55138_measurement_num_0,1569387.0,5188276.0,19.7,19,137.71,19,10,16
CPT_55139_measurement_num_0,1569415.0,5188261.0,20.16,20,151.88,20,10,16
CPT_55140_measurement_num_0,1576457.84,5181603.36,20.14,19,172.08,20,6,15
CPT_55143_measurement_num_0,1576494.5,5181637.78,20.14,20,169.4,20,6,15
CPT_55144_measurement_num_0,1576522.37,5181620.69,20.12,19,168.97,20,6,15
CPT_55145_measurement_num_0,1576610.26,5181406.57,20.12,19,168.97,20,3,16
CPT_55146_measurement_num_0,1576444.0,5181490.0,20.1,20,172.67,20,6,15
CPT_55147_measurement_num_0,1576490.36,5181466.61,20.17,19,169.44,20,6,16
CPT_55148_measurement_num_0,1574115.34,5182101.38,20.17,19,169.44,20,10,15
CPT_55149_measurement_num_0,1574073.57,5182044.41,20.11,19,160.75,20,10,15
CPT_5514_measurement_num_0,1574590.09,5182143.23,18.75,18,166.48,18,10,15
CPT_55151_measurement_num_0,1568281.08,5177082.9,14.97,14,133.9,14,10,15
CPT_55152_measurement_num_0,1576814.0,5184944.23,20.19,20,187.5,20,6,15
CPT_55153_measurement_num_0,1576518.0,5182161.0,20.1,20,170.63,20,3,15
CPT_55154_measurement_num_0,1576562.0,5182103.0,20.1,20,164.73,20,3,15
CPT_55155_measurement_num_0,1576327.05,5181727.03,20.18,20,188.77,20,6,15
CPT_55156_measurement_num_0,1576450.64,5182183.23,20.17,19,160.87,20,3,15
CPT_55157_measurement_num_0,1572268.32,5178728.6,20.17,20,141.91,20,10,15
CPT_55158_measurement_num_0,1572291.37,5178719.22,20.18,20,141.77,20,10,15
CPT_5515_measurement_num_0,1575346.59,5182246.65,20.0,19,178.3,20,6,15
CPT_55160_measurement_num_0,1575408.0,5206863.0,16.51,16,245.09,16,10,16
CPT_55165_measurement_num_0,1569201.38,5181294.36,19.0,18,191.1,19,10,15
CPT_55166_measurement_num_0,1570992.3,5182950.22,20.21,19,165.05,20,10,15
CPT_5516_measurement_num_0,1575177.96,5181475.35,20.0,20,175.77,20,6,15
CPT_55176_measurement_num_0,1578892.77,5179861.68,20.5,20,188.35,20,6,15
CPT_55177_measurement_num_0,1578899.36,5179873.03,19.94,19,183.39,19,6,15
CPT_55179_measurement_num_0,1577212.97,5183475.85,20.27,20,182.54,20,6,15
CPT_5517_measurement_num_0,1575566.82,5186202.79,20.0,19,177.92,20,6,15
CPT_55180_measurement_num_0,1577200.93,5183466.04,20.2,20,184.42,20,6,15
CPT_55181_measurement_num_0,1577201.83,5183470.7,19.8,19,179.2,19,6,15
CPT_55185_measurement_num_0,1576731.41,5183879.05,20.07,20,184.9,20,6,15
CPT_55186_measurement_num_0,1576731.52,5183892.71,20.15,20,182.03,20,6,15
CPT_55187_measurement_num_0,1576738.69,5183899.07,20.22,20,182.14,20,6,15
CPT_55188_measurement_num_0,1579725.48,5177284.35,18.85,18,175.16,18,6,255
CPT_55189_measurement_num_0,1579727.31,5177266.59,12.01,11,155.09,12,6,255
CPT_55190_measurement_num_0,1576599.26,5185892.65,20.22,20,185.5,20,6,15
CPT_55191_measurement_num_0,1576587.55,5185889.05,20.22,20,174.86,20,6,15
CPT_55192_measurement_num_0,1576594.38,5185901.74,20.22,20,167.17,20,6,15
CPT_55195_measurement_num_0,1571668.22,5179792.35,21.0,21,168.05,21,10,16
CPT_55196_measurement_num_0,1571664.22,5179740.37,20.95,21,171.67,20,10,16
CPT_55197_measurement_num_0,1571637.23,5179738.37,21.04,21,158.44,21,10,16
CPT_55198_measurement_num_0,1572665.86,5178813.76,21.24,21,162.17,21,10,16
CPT_5519_measurement_num_0,1575177.76,5181385.18,20.0,19,161.01,20,6,15
CPT_5520_measurement_num_0,1574832.25,5181501.25,20.0,19,183.26,20,6,16
CPT_55219_measurement_num_0,1573734.34,5181987.55,20.22,20,174.99,20,10,15
CPT_5521_measurement_num_0,1572178.76,5178789.19,10.38,10,139.26,10,10,15
CPT_55220_measurement_num_0,1573721.35,5181993.55,20.17,20,169.15,20,10,15
CPT_55221_measurement_num_0,1573718.62,5182002.17,20.26,20,175.19,20,10,15
CPT_55225_measurement_num_0,1569874.0,5183708.0,15.14,15,138.74,15,10,15
CPT_55226_measurement_num_0,1569882.0,5183732.0,15.12,15,142.37,15,10,15
CPT_5522_measurement_num_0,1571320.54,5183204.83,18.88,18,147.92,18,10,15
CPT_5523_measurement_num_0,1571400.55,5182845.82,14.3,14,131.8,14,10,15
CPT_5528_measurement_num_0,1574682.06,5182512.7,18.04,18,164.99,18,10,15
CPT_55295_measurement_num_0,1569837.79,5184555.46,17.31,17,131.29,17,1,15
CPT_55296_measurement_num_0,1569951.75,5184390.53,17.73,17,121.57,17,1,15
CPT_5529_measurement_num_0,1574631.92,5182495.4,18.18,18,170.88,18,10,15
CPT_55302_measurement_num_0,1569673.87,5184169.61,17.57,17,110.79,17,1,16
CPT_55307_measurement_num_0,1569751.85,5183811.74,14.39,14,109.14,14,1,15
CPT_5530_measurement_num_0,1574612.65,5182498.03,19.9,19,164.89,19,10,15
CPT_55317_measurement_num_0,1570221.0,5179869.0,20.01,20,159.95,20,10,15
CPT_55318_measurement_num_0,1570229.0,5179895.0,20.28,20,149.12,20,10,15
CPT_55319_measurement_num_0,1570266.0,5179886.0,20.59,20,140.9,20,10,11
CPT_5531_measurement_num_0,1574646.0,5182456.21,16.24,16,158.98,16,10,15
CPT_55320_measurement_num_0,1570285.0,5179894.0,20.01,20,121.25,20,10,11
CPT_55323_measurement_num_0,1572687.0,5180607.0,20.12,20,180.95,20,10,16
CPT_5532_measurement_num_0,1574637.37,5182405.91,18.98,18,174.26,18,10,15
CPT_55330_measurement_num_0,1571893.05,5181730.41,10.38,10,129.12,10,10,15
CPT_55338_measurement_num_0,1563194.0,5165532.0,13.26,13,209.42,13,10,15
CPT_55339_measurement_num_0,1563147.0,5165531.0,14.0,13,213.77,14,10,15
CPT_5533_measurement_num_0,1574615.21,5182402.29,18.06,18,171.21,18,10,15
CPT_55340_measurement_num_0,1563159.0,5165466.0,13.66,13,206.4,13,10,15
CPT_55341_measurement_num_0,1563216.0,5165491.0,14.34,14,221.41,14,10,15
CPT_55342_measurement_num_0,1563274.0,5165334.0,14.14,14,212.35,14,10,15
CPT_55343_measurement_num_0,1563205.0,5165345.0,15.04,14,216.01,15,10,15
CPT_55344_measurement_num_0,1563172.0,5165337.0,14.54,14,207.37,14,10,15
CPT_55345_measurement_num_0,1563132.0,5165319.0,15.17,15,204.49,15,10,15
CPT_55346_measurement_num_0,1563282.0,5165266.0,14.44,14,206.26,14,10,15
CPT_55347_measurement_num_0,1563215.0,5165245.0,15.12,15,202.78,15,10,15
CPT_55348_measurement_num_0,1932710.0,5608790.0,11.16,11,209.81,11,4,16
CPT_55349_measurement_num_0,1563162.0,5165270.0,15.12,15,203.57,15,10,15
CPT_5534_measurement_num_0,1574822.92,5182564.01,16.16,16,164.99,16,10,15
CPT_55350_measurement_num_0,1563309.0,5165219.0,15.15,15,204.01,15,10,15
CPT_55351_measurement_num_0,1563324.0,5165178.0,15.13,15,204.27,15,10,15
CPT_55352_measurement_num_0,1563265.0,5165180.0,15.09,14,201.3,15,10,15
CPT_55353_measurement_num_0,1563228.0,5165180.0,15.11,15,206.37,15,10,15
CPT_55354_measurement_num_0,1563171.0,5165186.0,15.08,14,201.46,15,10,15
CPT_55357_measurement_num_0,1932720.0,5608799.0,12.92,12,184.78,12,4,16
CPT_5535_measurement_num_0,1575052.04,5182501.76,16.04,16,165.39,16,10,15
CPT_55360_measurement_num_0,1928499.0,5607343.0,20.0,20,206.91,20,4,15
CPT_55362_measurement_num_0,1928539.0,5607317.0,20.04,20,209.09,20,4,15
CPT_5536_measurement_num_0,1574929.58,5182522.04,17.94,17,164.98,17,10,15
CPT_55374_measurement_num_0,1576780.8,5184336.97,11.0,10,151.4,11,6,15
CPT_55375_measurement_num_0,1576734.81,5184334.59,15.06,14,183.35,15,6,15
CPT_55376_measurement_num_0,1569766.97,5179490.4,20.34,20,140.17,20,10,13
CPT_5537_measurement_num_0,1575293.95,5182333.34,19.1,19,177.24,19,6,16
CPT_55386_measurement_num_0,1570763.61,5180370.35,24.21,24,206.84,24,10,15
CPT_55388_measurement_num_0,1570745.04,5180387.04,14.47,14,235.24,14,10,15
CPT_5538_measurement_num_0,1575122.85,5181492.34,16.64,16,168.69,16,6,15
CPT_55391_measurement_num_0,1570740.67,5180331.27,13.61,13,203.93,13,10,15
CPT_55392_measurement_num_0,1570707.68,5180299.14,14.82,14,139.63,14,10,15
CPT_55394_measurement_num_0,1570676.91,5180295.45,13.98,13,230.47,13,10,15
CPT_55397_measurement_num_0,1570713.11,5180333.03,16.11,16,228.54,16,10,15
CPT_55398_measurement_num_0,1569957.24,5177011.18,15.2,15,133.13,15,10,15
CPT_55399_measurement_num_0,1574586.87,5183443.59,20.1,20,165.21,20,10,16
CPT_553_measurement_num_0,1572475.34,5180817.38,26.12,26,179.07,26,10,16
CPT_55400_measurement_num_0,1567976.85,5177803.23,20.1,20,133.34,20,10,16
CPT_55401_measurement_num_0,1568976.77,5178069.69,15.1,15,118.33,15,10,15
CPT_5540_measurement_num_0,1574900.37,5181588.1,14.84,14,156.79,14,6,16
CPT_55411_measurement_num_0,1573641.21,5180832.66,20.0,19,152.63,20,10,15
CPT_55412_measurement_num_0,1573435.05,5181161.84,20.5,20,175.44,20,10,16
CPT_55414_measurement_num_0,1573295.24,5180833.45,20.0,19,157.73,20,10,15
CPT_55415_measurement_num_0,1573001.11,5180828.34,20.0,19,167.51,20,6,15
CPT_55416_measurement_num_0,1574685.69,5180494.14,20.5,20,178.36,20,10,15
CPT_55417_measurement_num_0,1568342.36,5185890.43,17.8,17,134.3,17,10,15
CPT_5541_measurement_num_0,1574912.67,5181564.58,14.0,14,159.2,14,6,16
CPT_55420_measurement_num_0,1572881.01,5179154.53,20.0,19,163.11,20,10,15
CPT_55421_measurement_num_0,1572886.19,5179053.06,20.0,19,154.35,20,10,15
CPT_55422_measurement_num_0,1573179.84,5178964.84,23.02,22,146.69,23,10,15
CPT_55424_measurement_num_0,1573379.92,5180779.63,20.0,19,172.23,20,10,15
CPT_55426_measurement_num_0,1573246.94,5180723.66,14.49,14,163.92,14,6,15
CPT_55427_measurement_num_0,1578717.74,5177242.33,20.0,19,163.31,20,6,13
CPT_55429_measurement_num_0,1578764.11,5177265.59,20.0,19,145.64,20,6,255
CPT_5542_measurement_num_0,1574866.55,5181115.83,13.34,13,160.92,13,6,15
CPT_55434_measurement_num_0,1571872.52,5182239.94,20.0,19,153.08,20,10,16
CPT_55435_measurement_num_0,1571871.98,5182240.63,20.0,19,153.08,20,10,16
CPT_55437_measurement_num_0,1572429.33,5183146.31,20.0,19,189.72,20,10,16
CPT_55438_measurement_num_0,1572509.19,5183070.85,20.0,19,192.75,20,10,15
CPT_55439_measurement_num_0,1571186.81,5182847.9,22.6,22,167.41,22,10,15
CPT_5543_measurement_num_0,1576584.93,5182857.78,20.0,20,191.25,20,10,15
CPT_55440_measurement_num_0,1570726.6,5182503.51,20.0,19,169.42,20,10,16
CPT_55441_measurement_num_0,1571011.06,5181326.9,20.0,19,157.69,20,1,16
CPT_55446_measurement_num_0,1573998.66,5178318.45,20.02,19,147.32,20,10,15
CPT_5544_measurement_num_0,1576496.47,5182064.28,20.0,20,177.38,20,6,15
CPT_55450_measurement_num_0,1574706.6,5178399.84,19.42,19,150.09,19,10,15
CPT_55452_measurement_num_0,1574755.4,5178510.45,20.07,19,159.66,20,10,15
CPT_55454_measurement_num_0,1573940.21,5178327.15,18.05,17,147.63,18,10,15
CPT_55456_measurement_num_0,1574127.66,5177825.44,20.0,19,163.03,20,10,16
CPT_55457_measurement_num_0,1574246.21,5177802.75,20.0,19,161.19,20,10,14
CPT_55458_measurement_num_0,1574108.86,5177902.88,20.0,19,156.67,20,10,16
CPT_55459_measurement_num_0,1575147.05,5193927.82,19.16,19,156.95,19,10,16
CPT_5545_measurement_num_0,1576597.8,5181918.03,20.0,20,166.49,20,3,15
CPT_55460_measurement_num_0,1573683.0,5183526.0,20.0,20,184.56,20,10,15
CPT_55461_measurement_num_0,1573694.0,5181572.0,20.0,19,159.61,20,10,15
CPT_55462_measurement_num_0,1569854.42,5183475.58,10.02,10,114.44,10,10,15
CPT_55463_measurement_num_0,1569855.32,5183474.38,10.0,10,125.36,10,10,15
CPT_55464_measurement_num_0,1569855.72,5183473.78,10.0,10,121.78,10,10,15
CPT_55468_measurement_num_0,1576725.35,5182202.13,10.26,10,149.43,10,3,15
CPT_55469_measurement_num_0,1576725.05,5182202.93,10.24,10,146.89,10,3,15
CPT_5546_measurement_num_0,1576663.06,5181498.72,20.0,20,180.58,20,3,16
CPT_55470_measurement_num_0,1576718.55,5182216.13,10.28,10,158.78,10,3,15
CPT_55471_measurement_num_0,1576718.15,5182216.83,10.28,10,156.21,10,3,15
CPT_55475_measurement_num_0,1572280.4,5178887.3,21.11,21,153.74,21,10,15
CPT_5547_measurement_num_0,1575124.5,5183166.75,20.0,19,173.55,20,10,15
CPT_55496_measurement_num_0,1576987.0,5185048.0,20.03,20,191.62,20,6,15
CPT_55498_measurement_num_0,1573688.0,5181357.0,20.0,19,156.58,20,10,15
CPT_55499_measurement_num_0,1573401.0,5181589.0,20.0,19,170.6,20,10,15
CPT_554_measurement_num_0,1572349.5,5180815.21,23.59,23,144.3,23,10,16
CPT_55500_measurement_num_0,1579209.0,5178864.0,20.0,20,175.61,20,255,255
CPT_55501_measurement_num_0,1579212.13,5178865.59,13.14,13,143.78,13,255,255
CPT_55502_measurement_num_0,1579212.13,5178865.59,12.05,12,161.3,12,255,255
CPT_55503_measurement_num_0,1573678.78,5183942.6,11.36,11,145.3,11,10,16
CPT_55504_measurement_num_0,1573681.08,5183528.51,11.32,11,145.64,11,10,15
CPT_55505_measurement_num_0,1574310.74,5183287.96,16.63,16,132.01,16,10,15
CPT_55506_measurement_num_0,1579212.13,5178865.59,35.0,29,167.28,35,255,255
CPT_55507_measurement_num_0,1573171.14,5181557.65,23.4,23,150.7,23,6,16
CPT_55508_measurement_num_0,1573403.45,5181583.98,23.01,23,146.58,23,10,15
CPT_55509_measurement_num_0,1573681.08,5183528.51,28.02,28,159.52,28,10,15
CPT_5550_measurement_num_0,1573690.42,5180965.67,20.02,20,181.89,20,10,15
CPT_55510_measurement_num_0,1574310.74,5183287.96,29.27,29,141.98,29,10,15
CPT_55511_measurement_num_0,1573725.52,5181312.16,25.55,25,139.0,25,10,15
CPT_55512_measurement_num_0,1573678.78,5183942.6,25.46,25,155.26,25,10,16
CPT_55513_measurement_num_0,1573678.78,5183942.6,25.75,25,168.39,25,10,16
CPT_55514_measurement_num_0,1574310.74,5183287.96,18.22,18,132.03,18,10,15
CPT_55517_measurement_num_0,1569455.27,5183378.1,10.26,10,113.17,10,10,16
CPT_55518_measurement_num_0,1569451.27,5183385.8,10.18,10,116.98,10,10,16
CPT_55519_measurement_num_0,1569450.67,5183385.4,10.2,10,114.88,10,10,16
CPT_55520_measurement_num_0,1569449.67,5183384.7,10.18,10,112.54,10,10,16
CPT_55522_measurement_num_0,1569437.98,5183393.1,10.9,10,115.35,10,10,16
CPT_55523_measurement_num_0,1569437.68,5183392.5,10.24,10,114.23,10,10,16
CPT_55524_measurement_num_0,1576724.15,5182204.33,10.28,10,150.76,10,3,15
CPT_55525_measurement_num_0,1576717.45,5182218.13,10.28,10,155.78,10,3,15
CPT_55526_measurement_num_0,1571908.99,5196810.97,10.23,10,268.53,10,10,15
