File Name,depth_input,vs_input,Depth,Qc,Fc,u,Ic,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs,Subset_Region,Subset_Geology
SCPT_140254,4.51,100,4.51,0.6226,0.0175,0.0159,3.153545125483,104.941171183567,127.754469266951,147.658013036595,89.5812611862652,230.74830221967,7,2
SCPT_140254,5.01,326,5.01,0.2937,0.0049,-0.044,3.33058362943732,84.1965069301287,102.5000953932,102.961761597435,74.4795688193356,199.713158265277,7,2
SCPT_140254,5.51,326,5.51,7.4851,0.0462,0.0104,1.88880467499866,180.357781027374,219.565994294194,203.475815960683,146.861414511571,280.506951923866,7,2
SCPT_140254,6.01,189,6.01,8.2536,0.0387,0.017,1.79078699081524,180.488313304001,219.724903152697,197.773915422331,150.356285627504,280.414575342455,7,2
SCPT_140254,6.51,189,6.51,4.9644,0.0143,0.0129,1.89979662548926,157.373732185782,191.585413095734,165.1845792123,131.550057842518,250.460270023558,7,2
SCPT_140254,7.01,184,7.01,6.1717,0.0278,-0.0394,1.89322128687519,172.661138097028,210.196168118122,183.19016560514,146.420350562803,278.677068246336,7,2
SCPT_140254,7.51,184,7.51,6.1853,0.0308,0.0283,1.91286880610608,175.790666992854,214.006029382605,185.174419600561,150.574484721953,287.385149434465,7,2
SCPT_140254,8.01,172,8.01,2.6232,0.0167,0.195,2.29251679209279,148.119893841752,180.319870763872,153.464260808214,128.773011334283,268.059544706432,7,2
SCPT_140254,8.51,172,8.51,7.8434,0.0744,0.0279,1.97867624053595,202.255939343899,246.224621809964,217.237691042143,173.575099449968,333.238942817298,7,2
SCPT_140254,9.01,160,9.01,7.8009,0.048,0.0368,1.87293969847223,193.30893466391,235.332616112586,200.684724098958,169.919482191482,319.351057959265,7,2
SCPT_140254,9.51,160,9.51,3.7377,0.0512,0.0322,2.33252036289891,177.714651785209,216.348271738516,186.482101207958,155.98270696021,324.699630179408,7,2
SCPT_140254,10.01,199,10.01,7.1198,0.0474,0.0146,1.92481358457514,193.713471892699,235.825096217199,197.084265238221,172.497760568561,327.211849862108,7,2
SCPT_140254,10.51,199,10.51,2.422,0.0212,0.0484,2.38773729534601,154.722464703248,188.357783116998,150.916489520071,140.032979841806,296.000055924699,7,2
SCPT_140254,11.01,215,11.01,7.6848,0.0288,0.0101,1.77208209844794,187.356072439944,228.085653405149,184.408027852188,171.828565387765,314.345068556543,7,2
SCPT_140254,11.51,215,11.51,10.4477,0.0301,0.0539,1.60222453004838,193.957357328792,236.122000226356,193.090262489445,182.497433806041,320.454378457545,7,2
SCPT_140254,12.01,166,12.01,6.6825,0.0166,0.0501,1.75631968839356,177.674205922664,216.299033297156,169.106182784482,164.812809116673,298.815235008288,7,2
SCPT_140254,12.51,166,12.51,10.1224,0.0503,0.058,1.72770706619657,207.306082716798,252.372622437841,205.211228482149,194.019919987079,349.791128578448,7,2
SCPT_140254,13.01,170,13.01,11.3527,0.059,0.0503,1.6963424710035,214.381811575569,260.986553222432,213.064035011812,202.070030813107,360.986039577414,7,2
SCPT_140254,13.51,170,13.51,11.2662,0.0553,0.0797,1.68558027052828,213.449470360163,259.851529134111,210.459121348395,202.88136103828,361.370734932151,7,2
SCPT_140254,14.01,181,14.01,8.2111,0.0523,0.0601,1.86243622950099,207.25208983604,252.30689197431,198.726241202489,194.91131787568,361.227157046609,7,2
SCPT_140254,14.51,181,14.51,1.2089,0.0351,0.4435,2.9211108262236,142.95107795132,174.027399245086,123.13579849948,144.506062886909,341.162450101761,7,2
SCPT_140254,15.01,197,15.01,1.4043,0.013,0.3651,2.60805205620041,138.588490855179,168.716423649783,112.563312485071,137.259742146001,302.752619575105,7,2
SCPT_140254,15.51,197,15.51,9.993,0.1043,0.0044,1.92247118578426,233.598431953773,284.38069976981,226.158994540923,218.41462143406,406.031053469027,7,2
SCPT_140254,16.01,207,16.01,10.4709,0.1222,0.0095,1.93885012579431,240.733507661636,293.066878892427,233.036694342933,224.772523348227,417.963060729336,7,2
SCPT_140254,16.51,207,16.51,10.2629,0.1012,0.0074,1.89775431116259,235.110254585132,286.221179494943,224.498094623218,222.53810519323,410.966697352596,7,2
SCPT_140254,17.01,189,17.01,5.3928,0.0612,-0.0059,2.15563311070182,205.598953123006,250.294377714964,185.139100914279,196.171201242566,386.030000657212,7,2
SCPT_140254,17.51,189,17.51,9.6215,0.0836,0.0183,1.88511097748309,229.445479387932,279.324931428787,214.237602906759,220.587781832259,406.699803936733,7,2
SCPT_140254,18.01,273,18.01,9.5229,0.1321,0.0305,2.01969729294591,244.173108313814,297.254218816817,228.801409461625,230.583558542931,434.675320785382,7,2
SCPT_140254,18.51,273,18.51,10.8927,0.1141,0.0233,1.89501261938761,243.795053748489,296.793978476421,228.156015750643,234.023264948722,429.868395267726,7,2
SCPT_140254,19.01,265,19.01,3.6951,0.079,0.3152,2.45388036883511,200.673317330421,244.297951532687,171.99946058149,195.711376878036,409.29287708664,7,2
SCPT_140254,19.51,265,19.51,3.6719,0.054,0.0317,2.35682100082835,194.750378365002,237.087417140003,163.112945747135,190.828091850387,392.090414894744,7,2
SCPT_140254,20.01,236,20.01,1.4275,0.0405,0.2594,2.85652088973278,158.079069406453,192.444084494812,118.365597004992,163.772976201964,377.47507937979,7,2
SCPT_140254,20.51,236,20.51,2.1782,0.0434,0.7258,2.61793032067217,170.870964989754,208.016826944048,131.824254585928,176.255225151501,384.470175298748,7,2
SCPT_140254,21.01,398,21.01,1.0831,0.0104,0.7715,2.71597502114033,130.058734631857,158.332372595305,79.7555750926247,142.514254318118,319.598276106105,7,2
SCPT_140254,21.51,398,21.51,3.6797,0.0237,1.1663,2.1644028095442,178.002582000372,216.698795478713,139.638940757819,183.177849982441,361.09549985367,7,2
SCPT_140254,22.01,350,22.01,3.1727,0.0537,1.1298,2.44408575300182,187.46759805843,228.221423723306,146.942921180246,193.134490302418,403.505870909133,7,2
SCPT_140254,22.51,350,22.51,5.3734,0.0508,0.0357,2.11097775412814,208.416980998048,253.725020345449,171.655761251165,208.699197625928,404.461214965659,7,2
SCPT_140254,23,350,23,23.4072,0.1483,-0.0362,1.55098467442329,273.401337391963,332.836410738042,265.613409953372,280.26838830193,472.101960332357,7,2
SCPT_114322,0.1,244,0.1,3.8979,0.01,0,1.98169909431101,88.5861107083159,107.843960862298,197.632530765895,38.6275748570327,82.9720656949603,4,1
SCPT_114322,0.5,244,0.5,5.474,0.031,-0.0019,1.98635546209814,123.945754726861,150.890484015309,207.578229841879,69.6996175381598,144.790358082981,4,1
SCPT_114322,1,244,1,3.5664,0.0167,0.0012,2.11442844309992,120.721452802177,146.965246889606,182.813738452564,75.4787010340132,158.708212039449,4,1
SCPT_114322,1.5,244,1.5,5.3058,0.0272,0.0024,1.97748731305584,139.714412971108,170.087111443087,192.941691335535,93.1546499295109,187.917816678697,4,1
SCPT_114322,2,262,2,8.374,0.0425,0.0026,1.8027437964921,159.358972188042,194.00222701153,204.964461307831,111.831149437156,214.902075113262,4,1
SCPT_114322,2.5,262,2.5,15.3453,0.0877,0.0002,1.61347312447077,188.09281753611,228.982560478743,234.499854624337,137.877870398238,250.960136887072,4,1
SCPT_114322,3,241,3,7.891,0.0392,-0.0037,1.82023399704108,165.147279512559,201.04886201529,200.625333243258,123.278485295553,235.525209453953,4,1
SCPT_114322,3.5,241,3.5,5.3567,0.02,-0.0047,1.91282845417298,151.142511072698,183.999578697198,177.584924982377,115.084131267121,223.736433188801,4,1
SCPT_114322,4,154,4,9.3342,0.0353,-0.0041,1.69884965961043,171.728111718514,209.060309918191,196.810368119887,135.627233707453,250.190154594176,4,1
SCPT_114322,4.5,154,4.5,8.4894,0.0393,-0.0009,1.77741326252279,174.905939332072,212.928969621653,199.516026155124,139.477376874498,261.196433584258,4,1
SCPT_114322,5,173,5,11.5517,0.0408,-0.0005,1.60327523023708,182.169382867165,221.771422620897,203.309461339423,150.60427077614,270.17711965565,4,1
SCPT_114322,5.5,173,5.5,11.9154,0.025,-0.0109,1.49549804714342,175.143118235275,213.217709155987,190.47957989337,149.151392920541,259.756797206144,4,1
SCPT_114322,6,158,6,12.1031,0.0158,-0.0746,1.42716182421035,170.771328916766,207.895530855193,182.933465332534,147.424452078551,250.190536301492,4,1
SCPT_114322,6.5,158,6.5,1.9971,0.0185,-0.0392,2.47297241382486,139.906018047241,170.320369796641,156.667774826796,117.825844854743,257.147388383808,4,1
SCPT_114322,7,210,7,7.234,0.0158,-0.0248,1.70496162270057,167.02331066202,203.332726023328,173.040272048974,142.887461581112,259.151890754291,4,1
SCPT_114322,7.5,210,7.5,11.9936,0.0066,-0.0559,1.39160846807395,170.934288188188,208.093916055185,178.73642704876,145.70543023089,236.306241889597,4,1
SCPT_114322,8,187,8,8.2391,0.0334,-0.0719,1.76086709827529,184.181740484052,224.221249284933,191.9818123455,160.780910448983,295.737279274221,4,1
SCPT_114322,8.5,187,8.5,9.2325,0.0349,-0.0615,1.70296211241843,188.245903032606,229.168925430998,195.043979104685,166.82332629157,302.282783080676,4,1
SCPT_114322,9,203,9,3.0707,0.0523,-0.0379,2.45713565757335,171.541130577023,208.832680702463,184.648160020836,149.587417605862,320.622419084947,4,1
SCPT_114322,9.5,203,9.5,4.2616,0.0278,-0.0443,2.11123311292209,171.135985437979,208.339460533191,172.155753268093,151.056413737211,300.129364657601,4,1
SCPT_114322,10,232,10,11.6338,0.0445,-0.033,1.61747527722069,200.727270382657,244.363633509322,206.45500343424,184.117730664873,325.636363841392,4,1
SCPT_114322,10.5,232,10.5,7.3161,0.0576,-0.0641,1.95553388096217,200.005242172312,243.484642644553,203.282370873575,178.352738240255,339.759211588454,4,1
SCPT_114322,11,197,11,19.8117,0.0701,-0.0588,1.40255492204216,220.089146038858,267.934612569045,235.105113375712,211.970935237952,355.281560721497,4,1
SCPT_114322,11.5,197,11.5,2.7598,0.0675,-0.0594,2.58928028467782,177.958393890016,216.645001257411,181.35034701214,161.068424882044,352.361373184673,4,1
SCPT_114322,12,223,12,3.6319,0.0585,-0.0539,2.38410996603658,184.837662134195,225.01976259815,182.760611000621,167.557327688382,350.322364915364,4,1
SCPT_114322,12.5,223,12.5,6.1936,0.0747,-0.0537,2.12354845488387,206.301042100437,251.149094730966,204.023466314271,186.76015717205,366.834392634233,4,1
SCPT_114322,13,222,13,5.65,0.0205,-0.0447,1.8866102053868,179.461214374389,218.474521847083,167.33006948802,167.364992312617,312.954055604741,4,1
SCPT_114322,13.5,222,13.5,5.7761,0.0309,-0.0465,1.95392680788217,187.793500490377,228.618174510025,175.788052678892,175.546656308825,333.322705298682,4,1
SCPT_114322,14,194,14,6.3657,0.0459,-0.0408,1.9844597268386,198.791476172157,242.007014470452,187.651121726903,185.834232325962,354.416766659408,4,1
SCPT_114322,14.5,194,14.5,8.7358,0.035,-0.0373,1.7360467530243,200.234889971705,243.764213878597,189.933720067926,192.036314089738,346.003383417479,4,1
SCPT_114322,15,229,15,6.0802,0.0503,-0.0238,2.03399133759239,201.335619584091,245.104232537155,187.145343156549,189.620596467673,364.851111972592,4,1
SCPT_114322,15.5,229,15.5,6.3227,0.0489,-0.0144,2.00360941803615,202.478261517532,246.495274890908,186.821319267214,191.987362043737,366.649000807991,4,1
SCPT_114322,16,250,16,6.9797,0.0421,-0.0289,1.90926629172485,202.305536993644,246.285001557479,185.640955589338,194.03991917108,362.74645379779,4,1
SCPT_114322,16.5,250,16.5,10.3666,0.0789,-0.0211,1.82437528565384,227.74006137021,277.248770363734,216.327036498003,218.266650538874,397.849587984226,4,1
SCPT_114322,17,227,17,5.7712,0.1099,0.0309,2.27353606306652,221.560936918441,269.726357987667,204.684763029883,207.925499574992,416.702783865968,4,1
SCPT_114322,17.5,227,17.5,4.3594,0.0953,-0.0344,2.40490272764295,209.715652229219,255.306011409484,188.807754861454,198.941120160656,411.208626168271,4,1
SCPT_114322,18,171,18,3.014,0.0678,-0.04,2.53672355616755,191.054084291682,232.58758087683,164.847065366599,184.829918378883,395.138384053325,4,1
SCPT_114322,18.5,171,18.5,4.817,0.0949,-0.0455,2.34261519712987,214.489595500385,261.117768435252,190.082044758707,204.891761507576,417.110725638723,4,1
SCPT_114322,19,162,19,1.0898,0.0249,0.1325,2.90009946869312,143.848113522072,175.11944254861,103.639267997936,149.133018977422,349.03316701001,4,1
SCPT_114322,19.5,162,19.5,1.0272,0.0245,0.157,2.93180860846956,142.023130152886,172.897723664383,99.5328309444112,148.739580236621,350.442161310905,4,1
SCPT_114322,20,162,20,1.0429,0.0243,0.4253,2.92075970181954,139.816928133313,170.21191251012,94.7677335184933,150.015601137627,352.358015718131,4,1
SCPT_126232,0.5,184.3,0.5,7.2237,0.0075,-0.0005,1.62847589109051,115.376784737198,140.458694462676,158.498872591264,64.4796937484042,120.645729153853,6,1
SCPT_126232,1,184.3,1,6.3762,0.0101,-0.0001,1.7175220381807,125.638439571958,152.951143826731,165.565812602863,78.7106348188019,149.305323316029,6,1
SCPT_126232,1.5,184.3,1.5,2.851,0.0062,0.0006,2.09067568309321,115.011841234242,140.014415415598,158.958179981511,75.3458440829002,154.343641660054,6,1
SCPT_126232,2,184.3,2,2.4911,0.0056,0.0003,2.15100099239635,115.972615592749,141.184053765086,155.367068368745,79.3750652544447,163.650781061195,6,1
SCPT_126232,2.5,184.3,2.5,0.5756,0.0007,-0.0006,2.72698670410579,82.9965546843649,101.039283963575,122.720484848623,57.5500460954421,130.715237588644,6,1
SCPT_126232,3,184.3,3,0.1499,0.0099,-0.0021,3.87461789622974,68.8079336498008,83.7661800954097,121.903311901514,62.1456433187681,191.25153971746,6,1
SCPT_126232,4,184.3,4,0.2217,0.0111,-0.0023,3.66681608173869,79.1241867183335,96.3250968744929,126.865194300266,71.9022643869068,209.378260110076,6,1
SCPT_126232,4.5,184.3,4.5,0.3299,0.0019,0.0027,3.11017279462685,80.7210752437752,98.2691350793785,110.46180816704,67.9507890494721,171.987355450964,6,1
SCPT_126232,5,184.3,5,0.1729,0.0014,0.0091,3.42349012852184,68.9145461759135,83.8959692576339,81.0057293405335,62.1587954999945,168.94894886016,6,1
SCPT_126232,5.5,184.3,5.5,0.3625,0.0024,0.0118,3.09121454953705,85.2507214950128,103.783487037407,108.123090263901,74.2568525571301,186.654238639469,6,1
SCPT_126232,6,184.3,6,3.5436,0.0127,0.016,2.07078839849809,147.492971201497,179.556660593127,163.346435491405,121.305255038142,240.98632355252,6,1
SCPT_126232,6.5,184.3,6.5,6.1557,0.0362,0.0209,1.9503338823587,175.435635942717,213.573817669395,194.962619191647,146.499620530141,282.943422131597,6,1
SCPT_126232,7,210.8,7,9.7545,0.0374,0.022,1.68482455461421,185.847930514691,226.249654539624,198.611998316497,160.23188542471,290.511269988698,6,1
SCPT_126232,7.5,210.8,7.5,5.3276,0.0114,0.0209,1.82827589016898,159.009881588571,193.577247151304,163.148381469289,135.652720767753,252.187885129541,6,1
SCPT_126232,8,149.3,8,3.861,0.0142,-0.0074,2.04058055359673,156.091716850293,190.024698774269,162.203932167188,134.276973311153,263.136191971778,6,1
SCPT_126232,8.5,149.3,8.5,1.4463,0.0163,-0.0205,2.63679924503578,134.941964019223,164.277173588619,150.021644231224,119.918189537355,270.067947756784,6,1
SCPT_126232,9,139.2,9,0.7072,0.0074,0.2041,2.8989013066018,108.978857326024,132.669913266464,114.396107942333,102.938434143992,245.963036841927,6,1
SCPT_126232,9.5,139.2,9.5,0.4945,0.0036,0.2454,2.97930722122542,95.9365344825285,116.792302848296,90.3677292650932,93.488467230058,226.453993186241,6,1
SCPT_126232,10,120.2,10,0.4905,0.0027,0.2492,2.94072092405109,95.0035707679311,115.656520934873,85.5767724229729,92.4853688861667,220.977356260555,6,1
SCPT_126232,10.5,120.2,10.5,0.4924,0.0027,0.2871,2.93858567002998,95.0285586093316,115.686940915708,82.9850857554293,93.8005616793407,223.72838669147,6,1
SCPT_126232,11,135.5,11,0.4905,0.0019,0.2769,2.8944596546735,94.2805147658528,114.776278845386,78.9305636508572,92.2387812613324,216.262292063875,6,1
SCPT_126232,11.5,135.5,11.5,0.5872,0.0038,0.2354,2.8912822013571,103.148715330297,125.572349097753,91.2899568216018,101.512389768558,239.649867563546,6,1
SCPT_126232,12,159.2,12,0.773,0.0029,0.224,2.70121827287042,109.667776126767,133.508597023891,96.8682407904764,104.497786297339,234.356432672754,6,1
SCPT_126232,12.5,159.2,12.5,0.7724,0.0048,0.2357,2.77389906897497,112.745614781242,137.255531038034,100.411409285668,110.192266378129,252.818809718875,6,1
SCPT_126232,13,134.9,13,0.5679,0.0038,0.3266,2.91002990645633,102.392612887821,124.651876559087,82.9533207025239,104.527668268463,247.138782549159,6,1
SCPT_126232,13.5,134.9,13.5,1.0555,0.016,0.1878,2.81911686861229,132.069914405136,160.780765362775,125.451771921903,130.127940216541,302.164463766421,6,1
SCPT_126232,14,130.1,14,1.0593,0.0178,0.2148,2.84026695285811,133.491299843804,162.511147635935,125.299047457985,132.687193748448,309.221647086423,6,1
SCPT_126232,14.5,130.1,14.5,1.4385,0.0143,0.2361,2.61302263080717,140.663709790516,171.242777136281,128.596497421608,137.502324318648,303.91216043901,6,1
SCPT_126232,15,162.5,15,1.9648,0.0136,0.176,2.42115894590307,149.938535713927,182.533869564781,135.405266689389,144.574854780249,305.240009096189,6,1
SCPT_126232,15.5,162.5,15.5,0.7691,0.0089,0.428,2.88518263895632,117.243837036445,142.731627696542,93.8964016765571,123.058305467116,289.261509828124,6,1
SCPT_126232,16,207.4,16,1.0748,0.0085,0.308,2.68276925513059,128.68193460635,156.656268216427,106.992896105875,129.782498811488,290.575100063783,6,1
SCPT_126232,16.5,207.4,16.5,2.166,0.0259,-0.0292,2.49785644430444,163.563221972267,199.120444140151,148.786891736511,158.824339182278,340.248355765863,6,1
SCPT_126232,17,174.5,17,1.2412,0.0054,0.428,2.52650736654427,129.292257742832,157.399270295622,103.098881760708,129.773052349636,278.463931452912,6,1
SCPT_126232,17.5,174.5,17.5,0.9084,0.0114,0.3916,2.83681703274388,126.549486176192,154.060244040582,98.8668333984458,133.075286327947,308.416257675643,6,1
SCPT_126232,18,217.6,18,0.9819,0.0041,0.5593,2.616668695074,120.184303447925,146.311325936605,88.0388602602515,124.595490742793,272.111501214994,6,1
SCPT_126232,18.5,217.6,18.5,1.4347,0.007,0.4436,2.48518615318417,136.696061684653,166.412596833491,107.826298921909,138.614383896627,294.562176418711,6,1
SCPT_126232,19,221.8,19,0.9316,0.0024,0.5278,2.57914543563834,116.986554440329,142.41841410127,80.9731536639107,120.070937684854,257.207824458936,6,1
SCPT_126232,19.5,221.8,19.5,1.4618,0.0067,0.5547,2.46779897567203,136.908689889686,166.671448561357,105.382300124935,140.525623041563,296.857760854808,6,1
SCPT_126232,20,209.3,20,7.3359,0.2376,0.4948,2.35983682370017,255.864133760991,311.486771535119,251.615437646436,240.062710868411,480.822449084282,6,1
SCPT_126232,20.5,209.3,20.5,1.6707,0.0365,0.425,2.73517387815201,161.199677346489,196.243085465291,134.346666411867,167.206472262591,375.129314405867,6,1
SCPT_126232,21,342,21,6.1789,0.0576,0.1834,2.05773576614927,212.933578309917,259.22348663816,190.371857286947,211.057631939945,404.379287254794,6,1
SCPT_126232,21.5,342,21.5,6.7729,0.1955,0.8557,2.34749016886139,247.780845834616,301.64624710301,233.243758137328,238.249746721909,477.15941482173,6,1
SCPT_126232,22,405,22,5.8074,0.0869,1.1182,2.20377617400017,219.560564924207,267.291122516426,195.09596937448,219.261984403158,431.438333224163,6,1
SCPT_126232,22.5,405,22.5,7.7152,0.1972,0.7102,2.27018513991719,255.153836287931,310.622061567916,236.727767350288,246.025334978143,483.688988017518,6,1
